"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Product","/products/f1224a-160cm-46kg-i-cup-hedy-thick-ass-silicone-sex-doll-in-stock-usa-irontech-doll",1,1,0,0,0,0,32,,0,0,0,1156,32,0,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,1500,,,,,,3100,-100,,-100
,"/de/blogs/dolls-info-qustions/choosing-the-perfect-silicone-torso-sex-doll-the-right-choice-is-key",1,1,0,0,0,0,12,,0,0,0,546,12,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/v24-silicone-fleshlight-foot-with-toe-detail-and-soft-insert-tunnel",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1445-163cm5f3-52kg-e-cup-chubby-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,4,,0,0,0,24,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/japanese-tradition",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/sex-doll-torso-blog/recognize-these-4-points-better-understand-the-sex-torsos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/d048-11-8-super-large-big-cock-sex-doll-with-realistic-veined-dildo-and-soft-skin",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/new-arrivals-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4247-159cm5-2ft-27kg-b-cup-anime-tpe-hentai-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/dolls-info-qustions/why-are-japanese-cosplay-sex-dolls-taking-over-the-world",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f3888-168cm-5ft5-e-cup-super-thick-red-lips-tpe-sex-doll-hr-doll",1,1,0,0,0,0,4,,0,0,0,342,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/a-comprehensive-guide-to-finding-the-ideal-dildo-1",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/7-top-brands-of-silicone-sex-dolls-jelly-breast-experience-which-is-the-softest-and-most-realistic",1,1,0,0,0,0,2,,0,0,0,6,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1441-162cm5f3-49kg-m-cup-chubby-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,2,,0,0,0,35,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7128-156cm5-12ft-29-7kg-2-1-b-cup-robot-silicone-head-adult-asian-sex-doll-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/fantasy-sex-doll-heads",1,1,0,0,0,0,2,,0,0,0,6,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
,"/en-ca/blogs/dolls-info-qustions/what-s-it-really-like-to-have-sex-nbsp-with-a-sex-doll",1,1,0,0,0,0,3,,0,0,0,365,3,0,,0,3,3,0,0,0,0,8,,0,0,0,13,2.6666666666666665,0.6666666666666666,,2,-66.66666666666667,-66.66666666666667,,,,,-62.5,,,,,2707.6923076923076,12.500000000000007,-99.99999999999999,,-100
,"/en-ca/collections/anime-alien-sex-doll",1,1,0,0,0,0,26,,0,0,0,741,26,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/591sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Custom Page","/pages/what-is-hyper-realistic-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/naked-sex-doll-the-ultimate-sexual-fantasy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,5,5,0,0,0,0,13,,0,0,0,73.2,2.6,0.6,,3,-80,-80,,,,,-92.3076923076923,,,,,-100,-61.53846153846153,66.66666666666667,,-66.66666666666667
"Product","/products/f8101-165cm5-5ft-47kg-e-cup-ss203-ros-full-size-s-tpe-silicone-head-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,4,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p898-fake-sexy-pussy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,2,,0,0,0,2,2,0,,0,0,0,,,,,-50,,,,,-100,-50,,,
,"/de/products/t449-13-89lb-silicone-pocket-pussy-sex-doll-torso-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5542-164cm5ft4-43kg-f-cup-black-tpe-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5956-165cm5ft4-35kg-b-cup-silicone-ros-flat-chest-asian-celebrity-sex-doll%E4%B8%A8doll-senior",1,1,0,0,0,0,9,,0,0,0,202,9,0,,0,1,1,0,0,0,0,7,,0,0,0,279,7,0,,0,0,0,,,,,28.571428571428573,,,,,-27.59856630824373,28.571428571428573,,,
"Product","/products/f3611-170cm-5ft7-40kg-lucas-muscular-tpe-handsome-male-sex-doll-doll-forever",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5965-sy-doll-flat-chest-fantasy-sex-dolls-movable-jaw-elf-silicone-150cm-29kg-a-cup",1,1,0,0,0,0,3,,0,0,0,18,3,0,,0,3,3,0,0,0,0,12,,0,0,0,186,4,0.3333333333333333,,1,-66.66666666666667,-66.66666666666667,,,,,-75,,,,,-90.3225806451613,-25,-99.99999999999999,,-100
"Product","/products/f5976-160cm-5ft2-45-5kg-7-1in-dildo-chinese-femboy-celebrity-male-sex-doll-electric-penis-sy-doll",1,1,0,0,0,0,4,,0,0,0,123,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/aibei-doll-in-stock-europe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f5579-157cm5ft1-32kg-d-cup-medium-breast-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/shemale-sex-toy",1,1,0,0,0,0,3,,0,0,0,136,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/featured-blog/best-sex-dolls-2025-most-popular-and-hottest-on-linkdolls",1,1,0,0,0,0,2,,0,0,0,34,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/yiqu",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/anime-cosplay-sex-doll",1,1,0,0,0,0,2,,0,0,0,20,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/featured-blog/ultimate-guide-to-maintaining-your-silicone-sex-doll-keep-her-realistic-and-lasting-longer",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/collections/sex-doll-torso/products/592-67lb-75cm-bbw-sex-doll-torso-big-tits-big-ass-sex-doll-torso",1,1,0,0,0,0,3,,0,0,0,78,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t59348-5lb-black-luxury-realistic-small-breasts-flat-chested-sex-doll-torso-climax-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,13,13,0,0,0,0,13,,0,0,0,0,1,1,,13,-92.3076923076923,-92.3076923076923,,,,,-92.3076923076923,,,,,,0,0,,-92.3076923076923
"Collection","/collections/elsa-babe-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2241-159cm5-2ft-f-cup-s5-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,2,,0,0,0,467,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/castle-doll-overseas-warehouse-sex-dolls-july-promotion-starting-at-1299",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/26-30kg-57-66lbs",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/p108-26cm-10-2in-1-5kg-silicone-celebrity-anime-hentai-sex-toys-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/se-doll-factory-photos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/2026-meru-hentai-sex-doll-review-comprehensive-comparison-of-4-hot-models",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9224-165cm-5ft5-g-cup-realistic-silicone-full-body-sex-dolls-starpery-doll",1,1,0,0,0,0,25,,0,0,0,2697,25,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/sex-doll-option-videos/video06-sucking-vagina",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p672-vibrating-buttocks-sex-doll-automatic-sucking-pocket-pussy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/p367-pornstar-pocket-pussy-sex-toy-for-men-jiuai",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p91-8-51lb-5-91inch-insertable-penis-hentai-futa-shemale-sex-doll-torso",1,1,0,0,0,0,4,,0,0,0,1361,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f4203-162cm5-3ft-34kg-f-cup-celebrity-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t942-8-4lb-7-9inch-huge-penis-dildo-femboy-tpe-cheap-male-sex-doll-torso-qita-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6146-161cm5ft3-29kg-a-cup-flat-chested-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,4,,0,0,0,559,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9140-175cm-5ft9-49kg-full-size-hair-transplant-ros-sex-with-silicone-male-sex-doll-qita-doll",1,1,1,0,0,0,9,,1,0,0,356,9,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/f2594-170cm-d-cup-silicone-real-lady-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f2431-162cm5-4ft-39kg-h-cup-r1-adela-silicone-sex-doll-real-lady",1,1,0,0,0,0,5,,0,0,0,344,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/safely-disposing-the-used-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f676-170cm-silicone-love-doll-zelex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,7,,0,0,0,111,7,0,,0,0,0,,,,,-85.71428571428571,,,,,-100,-85.71428571428571,,,
"Collection","/collections/electric-male-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,4,4,0,0,0,0,11,,0,0,0,59.75,2.75,0.25,,1,-75,-75,,,,,-90.9090909090909,,,,,-100,-63.63636363636363,300,,0
"Collection","/collections/ros-2-robot-features",1,1,0,0,0,0,3,,0,0,0,123,3,0,,0,1,1,0,0,0,0,5,,0,0,0,222,5,0,,0,0,0,,,,,-40,,,,,-44.5945945945946,-40,,,
"Product","/products/t770-arcana-doll-realistic-silicone-life-size-sex-doll-torso-with-head-j-cup-59-5-lbs",1,1,0,0,0,0,9,,0,0,0,813,9,0,,0,1,1,1,0,0,0,3,,1,0,0,124,3,0,,0,0,0,-100,,,,200,,-100,,,555.6451612903226,200,,,
,"/de/collections/firefly-diary",1,1,0,0,0,0,6,,0,0,0,186,6,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/asian-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"List of Collections","/products/",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,2,0,0,0,0,15,,0,0,0,1189.5,7.5,0,,0,0,-50,,,,,-93.33333333333333,,,,,-100,-86.66666666666667,,,
"Product","/products/f4694-155cm5-1ft-38kg-e-cup-mini-anime-silicone-asian-chinese-adult-sex-doll-bezlya-doll",1,1,0,0,0,0,7,,0,0,0,1379,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/h427-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h415-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/in-the-cold-winter-who-is-the-most-suitable-sex-doll-to-accompany-you",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/bbw-torso-new-product",1,1,0,0,0,0,1,,0,0,0,4,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/ebony-black-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/h111-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/%F0%9F%94%A5-2025-best-fake-ass-sex-toy-recommendations-6-ultra-realistic-big-booty-dolls-for-ultimate-pleasure",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8106-168cm5-5ft-39kg-h-cup-r5-realistic-silicone-sex-doll-real-lady",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3592-159cm5-2ft-37kg-g-cup-black-tpe-medium-butt-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,3,,0,0,0,216,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/best-seller-sex-dolls-500-999",1,1,0,0,0,0,2,,0,0,0,26,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p127-real-feel-silicone-pocket-pussy-highly-detailed-design-top-fire",1,1,0,0,0,0,21,,0,0,0,1369,21,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4485-158cm5-2ft-33kg-d-cup-anime-silicone-head-sex-doll%E4%B8%A86ye",1,1,0,0,0,0,7,,0,0,0,466,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/%F0%9F%94%A5-top-5-most-popular-big-butt-chubby-belly-curvy-body-pornstar-style-sex-dolls-in-2025-%F0%9F%94%A5",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/t941-40-5lb-77cm-2-1-a-cup-asian-real-silicone-torso-sex-doll-with-head-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/bbw-medium-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4492-162cm-5-4ft-39kg-d-cup-life-size-silicone-sex-doll-real-lady",1,1,0,0,0,0,18,,0,0,0,1623,18,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6120-170cm-5-6ft-35kg-d-cup-ros-silicone-realistic-sex-doll-weight-reduction-ido-doll",1,1,0,0,0,0,2,,0,0,0,36,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/featured-blog/why-irontech-doll-has-become-a-global-leading-sex-doll-brand",1,1,0,0,0,0,37,,0,0,0,1696,37,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/love-doll-comprehensive-guide-and-faqs-for-2025",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/new-arrivals",1,1,0,0,0,0,8,,0,0,0,376,8,0,,0,2,2,0,0,0,0,7,,0,0,0,62,3.5,0,,0,-50,-50,,,,,14.285714285714286,,,,,506.4516129032258,128.57142857142858,,,
"Blog Article","/blogs/dolls-info-qustions/cleaning-and-care-guide-for-big-ass-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4700-157cm5-2ft-36-2kg-2-2cf-k-cup-silicone-asian-chinese-sex-doll-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2505-161cm5-3ft-25kg-h-cup-seraphina-cos-x-super-lightweight-ros-silicone-sex-doll-in-stock-usa-nianta-doll",1,1,0,0,0,0,9,,0,0,0,1152,9,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4567-165cm5-4ft-g-cup-great-bbw-huge-butt-tpe-bbw-sex-doll%E4%B8%A8sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/how-overweight-individuals-can-correctly-use-sex-dolls-a-pitfall-guide-practical-tips",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9151-165cm-5ft4-d-cup-silicone-full-size-sex-dolls-starpery-doll-1",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/monster-hentai-sex-doll",1,1,0,0,0,0,2,,0,0,0,835,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/wm-doll-factory-photos",1,1,0,0,0,0,3,,0,0,0,8,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/silicone-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f9250-168cm5ft6-36kg-e-cup-silicone-ros-full-size-realistic-sex-doll%E4%B8%A8doll-senior",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/sex-doll-legs",1,1,0,0,0,0,4,,0,0,0,56,4,0,,0,1,1,0,0,0,0,5,,0,0,0,41,5,0,,0,0,0,,,,,-20,,,,,36.58536585365854,-20,,,
,"/en-ca/products/f5588-150cm-5ft-27-5kg-anime-silicone-sex-doll-elsa-babe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h430-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/torso-sex-doll-with-gel-breasts",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t31-111cm-3ft6-26kg-g-cup-silicone-half-torso-sex-doll-sex-doll-torso-with-head-se-doll",1,1,0,0,0,0,12,,0,0,0,1128,12,0,,0,1,1,0,0,0,0,6,,0,0,0,282,6,0,,0,0,0,,,,,100,,,,,300,100,,,
,"/ja/collections/all",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/t450-65-92lb-silicone-big-boobs-sex-doll-torso-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/h914-se-tpe-sex-doll-head-se-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h692-ros-silicone-sex-doll-head-in-stock-usa%E4%B8%A8galatea-doll-head",1,1,0,0,0,0,23,,0,0,0,1536,23,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/h083-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t347-24-46lb-huge-breast-shemale-bbw-sex-doll-torso-mrl",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h503-tpe-oral-sex-doll-head-with-tonge%E4%B8%A8funwest-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4682-160cm-5ft2-scarlett-b-cup-s-tpe-european-sex-doll-piper-doll",1,1,0,0,0,0,21,,0,0,0,978,21,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,2000,,,,,,2000,-100,,-100
"Collection","/collections/tantaly-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8033-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe",1,1,0,0,0,0,2,,0,0,0,3,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
"Product","/products/f1065-157cm5-2ft-40kg-c-cup-lily-fit-sexy-hot-anime-tpe-sex-doll-in-stock-usa-fun-west-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
