"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Collection","/collections/life-size-ass",8,8,0,0,0,0,16,,0,0,0,95.5,2,0.375,,3,8,8,0,0,0,0,16,,0,0,0,69.125,2,0.5,,4,0,0,,,,,0,,,,,38.155515370705245,0,-25,,-25
,"/de/collections/sex-doll-in-25kg-30kg57-66lbs",8,8,0,0,0,0,29,,0,0,0,120.375,3.625,0,,0,9,9,1,0,0,0,48,,0.1111111111111111,0,0,345,5.333333333333333,0,,0,-11.11111111111111,-11.11111111111111,-100,,,,-39.583333333333336,,-100,,,-65.1086956521739,-32.03125,,,
"Product","/products/p320-sock-pocket-pussy-sex-toy-for-men-jiuai",8,8,0,0,0,0,9,,0,0,0,0.125,1.125,0.875,,7,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,700,700,,,,,800,,,,,,12.5,-12.5,,600
"Product","/products/t350-37-5lbs-50cm-tpe-realistic-trans-torso-sex-dolls-in-stock-eu-yq",8,8,0,0,0,0,8,,0,0,0,0,1,1,,8,17,17,0,0,0,0,17,,0,0,0,0,1,1,,17,-52.94117647058823,-52.94117647058823,,,,,-52.94117647058823,,,,,,0,0,,-52.94117647058823
"Collection","/collections/yl-doll",8,8,0,0,0,0,18,,0,0,0,60.375,2.25,0.5,,4,4,4,0,0,0,0,10,,0,0,0,41.75,2.5,0.5,,2,100,100,,,,,80,,,,,44.61077844311377,-10,0,,100
"Collection","/collections/ass-mini-male-sex-doll",8,8,0,0,0,0,23,,0,0,0,63.375,2.875,0.375,,3,8,8,1,0,0,0,24,,0.125,0,0,64.625,3,0.625,,5,0,0,-100,,,,-4.166666666666667,,-100,,,-1.9342359767891684,-4.166666666666667,-40,,-40
"Collection","/collections/big-ass-sex-doll-life-size",8,8,0,0,0,0,27,,0,0,0,235.625,3.375,0.5,,4,7,7,0,0,0,0,12,,0,0,0,24.714285714285715,1.7142857142857142,0.42857142857142855,,3,14.285714285714286,14.285714285714286,,,,,125,,,,,853.3959537572254,96.87500000000001,16.66666666666667,,33.333333333333336
"Blog Article","/blogs/dolls-info-qustions/the-best-futa-sex-dolls-to-buy-in-2025-brand-guide-buying-tips",8,8,0,0,0,0,35,,0,0,0,212.625,4.375,0.5,,4,1,1,0,0,0,0,4,,0,0,0,62,4,0,,0,700,700,,,,,775,,,,,242.94354838709677,9.375,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-play-with-a-big-booty-sex-doll-these-positions-will-blow-your-mind",8,8,0,0,0,0,15,,0,0,0,28.875,1.875,0.75,,6,8,8,0,0,0,0,11,,0,0,0,9.125,1.375,0.875,,7,0,0,,,,,36.36363636363637,,,,,216.43835616438355,36.36363636363637,-14.285714285714286,,-14.285714285714286
"Collection","/collections/big-ass-sex-doll-tpe-body",8,8,0,0,0,0,22,,0,0,0,87.5,2.75,0.5,,4,7,7,0,0,0,0,25,,0,0,0,70.85714285714286,3.5714285714285716,0.2857142857142857,,2,14.285714285714286,14.285714285714286,,,,,-12,,,,,23.48790322580644,-23.000000000000007,75.00000000000001,,100
,"/en-ca/collections/shemale-sex-toy",8,8,0,0,0,0,17,,0,0,0,63.25,2.125,0.875,,7,11,11,0,0,0,0,26,,0,0,0,54.09090909090909,2.3636363636363638,0.6363636363636364,,7,-27.272727272727273,-27.272727272727273,,,,,-34.61538461538461,,,,,16.93277310924369,-10.09615384615385,37.5,,0
"Collection","/collections/irontech-doll",8,8,1,0,0,0,22,,0.125,0,0,49,2.75,0.375,,3,5,6,1,0,0,0,41,,0.16666666666666666,0,0,416.3333333333333,6.833333333333333,0.16666666666666666,,1,60,33.333333333333336,0,,,,-46.34146341463415,,-24.999999999999996,,,-88.23058446757405,-59.75609756097561,125.00000000000001,,200
"Blog Article","/blogs/complete-sex-doll-guide-for-beginners/sex-doll-unboxing-guide-for-beginners-what-every-new-owner-should-know",8,8,0,0,0,0,9,,0,0,0,0.5,1.125,0.875,,7,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll",7,8,0,0,0,0,9,,0,0,0,0.375,1.125,0.875,,7,5,5,0,0,0,0,6,,0,0,0,5.2,1.2,0.8,,4,40,60,,,,,50,,,,,-92.78846153846153,-6.2499999999999964,9.374999999999995,,75
"Product","/collections/sex-doll-torso/products/591sex-doll-torso",8,8,0,0,0,0,52,,0,0,0,334.75,6.5,0,,0,13,13,0,0,0,0,38,,0,0,0,68.15384615384616,2.923076923076923,0.3076923076923077,,4,-38.46153846153846,-38.46153846153846,,,,,36.8421052631579,,,,,391.168171557562,122.3684210526316,-100,,-100
"Collection","/collections/mlw-doll",6,8,0,0,0,0,12,,0,0,0,7.875,1.5,0.875,,7,7,7,0,0,0,0,23,,0,0,0,192.42857142857142,3.2857142857142856,0.7142857142857143,,5,-14.285714285714286,14.285714285714286,,,,,-47.82608695652174,,,,,-95.9075723830735,-54.347826086956516,22.499999999999996,,40
"Checkout","/60719464687/orders/7437e1875682b7a65c3fddf696a75734",1,8,0,0,0,0,9,,0,0,0,129.5,1.125,0.875,,7,1,13,0,0,0,0,16,,0,0,0,37.84615384615385,1.2307692307692308,0.9230769230769231,,12,0,-38.46153846153846,,,,,-43.75,,,,,242.17479674796746,-8.593750000000005,-5.208333333333338,,-41.666666666666664
"Collection","/collections/tantaly-sex-doll",8,8,0,0,0,0,32,,0,0,0,231.25,4,0.625,,5,10,10,0,0,0,0,39,,0,0,0,267.9,3.9,0.8,,8,-20,-20,,,,,-17.94871794871795,,,,,-13.680477790220223,2.5641025641025665,-21.875000000000004,,-37.5
"Collection","/collections/sucking-vagina-ai-sex-doll",8,8,0,0,0,0,12,,0,0,0,114.375,1.5,0.75,,6,6,6,0,0,0,0,16,,0,0,0,139.33333333333334,2.6666666666666665,0.5,,3,33.333333333333336,33.333333333333336,,,,,-25,,,,,-17.912679425837325,-43.75,50,,100
"Product","/collections/sex-doll-torso/products/test-501-25-3lb-45cm-life-sized-and-realistic-bbw-sex-doll-torso",8,8,0,0,0,0,18,,0,0,0,54.375,2.25,0.375,,3,6,6,0,0,0,0,8,,0,0,0,0,1.3333333333333333,0.8333333333333334,,5,33.333333333333336,33.333333333333336,,,,,125,,,,,,68.75000000000001,-55,,-40
"Checkout","/60719464687/orders/f1c28262d39bcfa9801917566095ebc2",3,8,0,0,0,0,62,,0,0,0,318.625,7.75,0.375,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/sex-doll-torso",8,8,0,0,0,0,30,,0,0,0,90.625,3.75,0.625,,5,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,700,700,,,,,2900,,,,,,275,-37.5,,400
,"/de/collections/bbw-ass-torso",8,8,0,0,0,0,42,,0,0,0,176.125,5.25,0.25,,2,14,16,0,0,0,0,51,,0,0,0,96.4375,3.1875,0.5,,8,-42.857142857142854,-50,,,,,-17.647058823529413,,,,,82.63123784834738,64.70588235294117,-50,,-75
"Collection","/collections/lifesize-male-sex-doll-torso",8,8,0,0,0,0,24,,0,0,0,83.25,3,0.5,,4,3,3,0,0,0,0,5,,0,0,0,12,1.6666666666666667,0.6666666666666666,,2,166.66666666666666,166.66666666666666,,,,,380,,,,,593.75,79.99999999999999,-24.999999999999996,,100
"Collection","/collections/huge-ass-sex-doll",6,8,0,0,0,0,37,,0,0,0,370.625,4.625,0.125,,1,6,7,0,0,0,0,12,,0,0,0,36.57142857142857,1.7142857142857142,0.7142857142857143,,5,0,14.285714285714286,,,,,208.33333333333334,,,,,913.4277343750001,169.79166666666666,-82.5,,-80
"Collection","/collections/lesbian-sex-doll-1",4,8,0,0,0,0,10,,0,0,0,10.875,1.25,0.875,,7,6,6,0,0,0,0,23,,0,0,0,155.16666666666666,3.8333333333333335,0.16666666666666666,,1,-33.333333333333336,33.333333333333336,,,,,-56.52173913043478,,,,,-92.99140708915145,-67.3913043478261,425.00000000000006,,600
"Collection","/collections/new-arrivals-sex-doll",8,8,1,0,0,0,28,,0.125,0,0,155.375,3.5,0.5,,4,3,3,0,0,0,0,4,,0,0,0,3,1.3333333333333333,0.6666666666666666,,2,166.66666666666666,166.66666666666666,,,,,600,,,,,5079.166666666667,162.50000000000003,-24.999999999999996,,100
,"/en-ca/collections/shemale-sex-doll",8,8,0,0,0,0,21,,0,0,0,117.375,2.625,0.5,,4,9,9,0,0,0,0,23,,0,0,0,89.55555555555556,2.5555555555555554,0.2222222222222222,,2,-11.11111111111111,-11.11111111111111,,,,,-8.695652173913043,,,,,31.063895781637715,2.717391304347834,125.00000000000001,,100
,"/de/collections/huge-breasts-sex-dolls",8,8,0,0,0,0,22,,0,0,0,65.875,2.75,0.5,,4,4,4,0,0,0,0,30,,0,0,0,778.75,7.5,0,,0,100,100,,,,,-26.666666666666668,,,,,-91.54093097913322,-63.333333333333336,,,
"Blog Article","/blogs/dolls-info-qustions/how-ultra-realistic-silicone-sex-dolls-are-made",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,600,600,,,,,600,,,,,,0,0,,600
"Collection","/collections/bbw-latina-sex-doll",7,7,0,0,0,0,22,,0,0,0,238.71428571428572,3.142857142857143,0.5714285714285714,,4,15,15,0,0,0,0,51,,0,0,0,265.73333333333335,3.4,0.4666666666666667,,7,-53.333333333333336,-53.333333333333336,,,,,-56.86274509803921,,,,,-10.167729911834279,-7.563025210084033,22.44897959183673,,-42.857142857142854
"Product","/products/f714-170cm5-6ft-43kg-d-cup-life-size-silicone-sex-doll-real-lady",5,7,0,0,0,0,35,,0,0,0,312.7142857142857,5,0.5714285714285714,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/sex-doll-torso-blog/top-7-sex-poses-with-your-torso-sex-doll",7,7,0,0,0,0,8,,0,0,0,21,1.1428571428571428,0.8571428571428571,,6,10,10,0,0,0,0,12,,0,0,0,170.5,1.2,0.9,,9,-30,-30,,,,,-33.333333333333336,,,,,-87.68328445747801,-4.761904761904764,-4.76190476190477,,-33.333333333333336
"Product","/products/f555-161cm5ft3-h-cup-huge-areola-bbw-head-silicone-sex-doll-starpery-doll",6,7,0,0,0,0,40,,0,0,0,503.42857142857144,5.714285714285714,0.42857142857142855,,3,9,13,2,1,0,0,28,0,0.15384615384615385,0.07692307692307693,0,217.46153846153845,2.1538461538461537,0.46153846153846156,0,6,-33.333333333333336,-46.15384615384615,-100,-100,,,42.857142857142854,,-100,-100,,131.50234979028755,165.3061224489796,-7.142857142857154,,-50
,"/en-ca/collections/futa-sex-doll",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,4,4,0,0,0,0,8,,0,0,0,41.75,2,0.5,,2,75,75,,,,,-12.5,,,,,-100,-50,100,,250
"Blog Article","/blogs/dolls-info-qustions/2025-hot-selling-japanese-sex-dolls-popular-products-and-their-unique-charm-unveiled",7,7,0,0,0,0,89,,0,0,0,395,12.714285714285714,0.5714285714285714,,4,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,133.33333333333334,133.33333333333334,,,,,2866.6666666666665,,,,,,1171.4285714285713,-42.85714285714286,,33.333333333333336
"Product","/products/t478-14-3-lbs-e-cup-realistic-half-body-silicone-life-size-sex-doll-torso-sy-doll",6,7,0,0,0,0,12,,0,0,0,47.42857142857143,1.7142857142857142,0.8571428571428571,,6,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,500,600,,,,,1100,,,,,,71.42857142857142,-14.28571428571429,,500
"Product","/products/t479-14-3-lbs-e-cup-realistic-silicone-life-size-sex-doll-torso-with-head-sy-doll",2,7,0,0,0,0,24,,0,0,0,320.42857142857144,3.4285714285714284,0.7142857142857143,,5,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,600,,,,,2300,,,,,,242.85714285714283,-28.57142857142857,,400
"Product","/products/p323-lana-rhoades-pocket-pussy-sex-toy-for-men-jiuai",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,600,600,,,,,600,,,,,,0,0,,600
"Blog Article","/blogs/dolls-info-qustions/why-do-men-love-sucking-breasts-reasons-revealed-busty-sex-doll-recommendations",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,133.33333333333334,133.33333333333334,,,,,133.33333333333334,,,,,,0,0,,133.33333333333334
,"/ja/blogs/complete-sex-doll-guide-for-beginners/zero-to-hero-guide-how-first-timers-should-choose-full-body-sex-dolls",7,7,0,0,0,0,27,,0,0,0,394.2857142857143,3.857142857142857,0.7142857142857143,,5,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/anime-sex-doll-torso",7,7,0,0,0,0,23,,0,0,0,508.2857142857143,3.2857142857142856,0.2857142857142857,,2,8,8,0,0,0,0,17,,0,0,0,127.5,2.125,0.375,,3,-12.5,-12.5,,,,,35.294117647058826,,,,,298.65546218487395,54.62184873949579,-23.809523809523814,,-33.333333333333336
"Collection","/collections/sex-doll-legs",5,7,0,0,0,0,24,,0,0,0,105.71428571428571,3.4285714285714284,0.5714285714285714,,4,12,12,0,0,0,0,60,,0,0,0,252.83333333333334,5,0.75,,9,-58.333333333333336,-41.666666666666664,,,,,-60,,,,,-58.18815331010454,-31.428571428571434,-23.809523809523814,,-55.55555555555556
"Product","/products/a599-83lb-coco-sucking-doggy-style-bbw-big-booty-sex-doll-torso-luxury-realistic-biggest-ass-sex-toy",7,7,0,0,0,0,17,,0,0,0,84.28571428571429,2.4285714285714284,0.7142857142857143,,5,6,6,0,0,0,0,14,,0,0,0,104.83333333333333,2.3333333333333335,0.6666666666666666,,4,16.666666666666668,16.666666666666668,,,,,21.428571428571427,,,,,-19.600272541449,4.0816326530612095,7.142857142857151,,25
"Product","/products/f5546-153cm-5ft-28kg-silicone-anime-hentai-male-sex-dolls-elsa-babe",5,7,0,0,0,0,8,,0,0,0,157,1.1428571428571428,0.8571428571428571,,6,3,6,0,0,0,0,7,,0,0,0,11,1.1666666666666667,0.8333333333333334,,5,66.66666666666667,16.666666666666668,,,,,14.285714285714286,,,,,1327.2727272727273,-2.040816326530624,2.857142857142847,,20
"Product","/products/f5425-150cm-5ft-27-5kg-silicone-anime-hentai-sex-dolls-elsa-babe",7,7,0,0,0,0,112,,0,0,0,804.5714285714286,16,0.42857142857142855,,3,29,30,1,0,0,0,84,,0.03333333333333333,0,0,279.26666666666665,2.8,0.7666666666666667,,23,-75.86206896551724,-76.66666666666667,-100,,,,33.333333333333336,,-100,,,188.10149029771853,471.42857142857144,-44.09937888198758,,-86.95652173913044
"Product","/products/f7143k-158cm-5ft2-27kg-b-cup-cute-chinese-silicone-sex-doll-in-stock-us-doll-castle",2,7,0,0,0,0,9,,0,0,0,64.14285714285714,1.2857142857142858,0.7142857142857143,,5,1,4,0,0,0,0,5,,0,0,0,8.5,1.25,0.75,,3,100,75,,,,,80,,,,,654.6218487394957,2.8571428571428648,-4.76190476190476,,66.66666666666667
"Product","/products/f5968-158cm-5ft2-c-cup-realistic-black-skin-silicone-head-sex-doll-rosretty-doll",5,7,0,0,0,0,29,,0,0,0,437.57142857142856,4.142857142857143,0.7142857142857143,,5,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,150,250,,,,,1350,,,,,,314.28571428571433,-28.57142857142857,,150
"Blog Article","/blogs/dolls-info-qustions/your-first-sex-doll-the-ultimate-beginner-s-guide-to-using-her-right",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,8,8,0,0,0,0,18,,0,0,0,140.375,2.25,0.75,,6,-12.5,-12.5,,,,,-61.111111111111114,,,,,-100,-55.55555555555556,33.333333333333336,,16.666666666666668
"Product","/products/55cm-big-boobs-torso-sex-doll-502-sex-doll-torso",6,7,1,2,0,0,16,0,0.14285714285714285,0.2857142857142857,0,125,2.2857142857142856,0.5714285714285714,0,4,1,1,0,0,0,0,9,,0,0,0,478,9,0,,0,500,600,,,,,77.77777777777777,,,,,-73.84937238493724,-74.60317460317461,,,
"Collection","/collections/self-cleaning-ai-sex-doll",7,7,0,0,0,0,19,,0,0,0,330.57142857142856,2.7142857142857144,0.42857142857142855,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,600,600,,,,,1800,,,,,,171.42857142857144,-57.14285714285714,,200
,"/de/collections/futa-sex-doll",7,7,0,0,0,0,16,,0,0,0,45.857142857142854,2.2857142857142856,0.5714285714285714,,4,9,9,0,0,0,0,28,,0,0,0,63.666666666666664,3.111111111111111,0.3333333333333333,,3,-22.22222222222222,-22.22222222222222,,,,,-42.857142857142854,,,,,-27.973074046372478,-26.530612244897966,71.42857142857143,,33.333333333333336
,"/en-ca/products/599-83lb-sex-doll-torso-with-realistic-oversized-ass",7,7,0,0,0,0,15,,0,0,0,134.57142857142858,2.142857142857143,0.7142857142857143,,5,10,13,0,0,0,0,47,,0,0,0,234.6153846153846,3.6153846153846154,0.6153846153846154,,8,-30,-46.15384615384615,,,,,-68.08510638297872,,,,,-42.64168618266978,-40.72948328267478,16.07142857142857,,-37.5
,"/de/blogs/dolls-info-qustions/2025-five-stylish-and-charming-chinese-sex-doll",7,7,0,0,0,0,10,,0,0,0,4.857142857142857,1.4285714285714286,0.8571428571428571,,6,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,133.33333333333334,133.33333333333334,,,,,233.33333333333334,,,,,,42.85714285714286,-14.28571428571429,,100
"Collection","/collections/curvy-sex-dolls",7,7,1,1,0,0,33,0,0.14285714285714285,0.14285714285714285,0,167.57142857142858,4.714285714285714,0.2857142857142857,0,2,3,3,0,0,0,0,17,,0,0,0,299.3333333333333,5.666666666666667,0.6666666666666666,,2,133.33333333333334,133.33333333333334,,,,,94.11764705882354,,,,,-44.018453706649694,-16.80672268907563,-57.142857142857146,,0
,"/de/collections/foot-pocket-pussy",7,7,0,0,0,0,31,,0,0,0,88.14285714285714,4.428571428571429,0.5714285714285714,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,600,600,,,,,3000,,,,,,342.8571428571429,-42.85714285714286,,300
"Blog Article","/blogs/dolls-info-qustions/japanese-girls-become-the-most-popular-women",6,7,0,0,0,0,9,,0,0,0,88.28571428571429,1.2857142857142858,0.7142857142857143,,5,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,500,600,,,,,800,,,,,,28.57142857142858,-28.57142857142857,,400
"Product","/products/v26-vajancle-silicone-right-feet",6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,12,0,0,0,0,22,,0,0,0,13.5,1.8333333333333333,0.8333333333333334,,10,-14.285714285714286,-41.666666666666664,,,,,-68.18181818181819,,,,,-100,-45.45454545454545,19.999999999999996,,-30
,"/en-ca/collections/animal-hentai-sex-doll",6,7,0,0,0,0,16,,0,0,0,39.142857142857146,2.2857142857142856,0.2857142857142857,,2,1,2,0,0,0,0,3,,0,0,0,4,1.5,0.5,,1,500,250,,,,,433.3333333333333,,,,,878.5714285714287,52.38095238095237,-42.85714285714286,,100
"Custom Page","/pages/sex-doll-review-video-collection",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,10,10,0,0,0,0,11,,0,0,0,2.9,1.1,0.9,,9,-30,-30,,,,,-36.36363636363637,,,,,-100,-9.090909090909099,11.111111111111109,,-22.22222222222222
"Product","/products/p381-3-15lbs-meru-the-succubus-onahole-fake-pussy-silicone-anime-hentai-sex-doll-mrl",7,7,0,0,0,0,15,,0,0,0,70.57142857142857,2.142857142857143,0.7142857142857143,,5,11,12,1,1,0,0,24,0,0.08333333333333333,0.08333333333333333,0,146.16666666666666,2,0.75,0,9,-36.36363636363637,-41.666666666666664,-100,-100,,,-37.5,,-99.99999999999999,-99.99999999999999,,-51.71852093174784,7.14285714285714,-4.76190476190476,,-44.44444444444444
"Collection","/collections/cheap-bbw-sex-doll",7,7,0,0,0,0,11,,0,0,0,31.571428571428573,1.5714285714285714,0.7142857142857143,,5,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,250,250,,,,,450,,,,,,57.14285714285714,-28.57142857142857,,150
,"/de/collections/silicone-pocket-pussy",6,6,0,0,0,0,23,,0,0,0,357.6666666666667,3.8333333333333335,0.3333333333333333,,2,1,1,0,0,0,0,5,,0,0,0,1430,5,0,,0,500,500,,,,,360,,,,,-74.98834498834499,-23.333333333333332,,,
"Blog Article","/blogs/dolls-info-qustions/sex-experts-recommend-top-ten-sex-pillows-to-enhance-your-bbw-sex-doll-experience",6,6,0,0,0,0,7,,0,0,0,42.833333333333336,1.1666666666666667,0.8333333333333334,,5,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,20,20,,,,,40,,,,,,16.666666666666675,-16.666666666666664,,0
"Collection","/collections/600-999",6,6,0,0,0,0,27,,0,0,0,139,4.5,0.3333333333333333,,2,5,5,0,0,0,0,5,,0,0,0,0.6,1,1,,5,20,20,,,,,440,,,,,23066.666666666668,350,-66.66666666666667,,-60
"Product","/products/h984-sex-doll-head-r-irontech-doll-head",5,6,0,0,0,0,73,,0,0,0,697.3333333333334,12.166666666666666,0,,0,2,2,0,0,0,0,8,,0,0,0,45,4,0,,0,150,200,,,,,812.5,,,,,1449.6296296296298,204.16666666666666,,,
,"/de/collections/vendors",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,11,11,0,0,0,0,12,,0,0,0,0.9090909090909091,1.0909090909090908,0.9090909090909091,,10,-45.45454545454545,-45.45454545454545,,,,,-50,,,,,-100,-8.333333333333327,10.000000000000004,,-40
,"/ja/collections/robotic-sex-doll",6,6,0,0,0,0,18,,0,0,0,81,3,0.8333333333333334,,5,5,5,0,0,0,0,6,,0,0,0,4,1.2,0.8,,4,20,20,,,,,200,,,,,1925,150,4.166666666666665,,25
"Blog Article","/blogs/dolls-info-qustions/13-sex-doll-storage-practical-tips-youll-definitely-use",6,6,0,0,0,0,7,,0,0,0,4,1.1666666666666667,0.8333333333333334,,5,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,20,20,,,,,40,,,,,,16.666666666666675,-16.666666666666664,,0
"Product","/collections/sex-doll-torso/products/55cm-big-boobs-torso-sex-doll-502-sex-doll-torso",6,6,0,0,0,0,15,,0,0,0,33.333333333333336,2.5,0.3333333333333333,,2,7,7,0,0,0,0,15,,0,0,0,54,2.142857142857143,0.42857142857142855,,3,-14.285714285714286,-14.285714285714286,,,,,0,,,,,-38.2716049382716,16.66666666666667,-22.222222222222225,,-33.333333333333336
"Product","/products/in-stock-usa-p80-8-82lb-diphallia-futanari-big-penis-double-penis-shemale-femboy-hentai-cheap-male-sex-doll-torso-mrl",3,6,0,0,0,0,22,,0,0,0,61,3.6666666666666665,0.3333333333333333,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,500,,,,,2100,,,,,,266.66666666666663,-66.66666666666667,,100
,"/ja/blogs/recent-brand-updates-new-arrivals-for-sex-dolls/mrl-fantasy-sex-toys-realistic-anime-furry-and-monster-girl-torso-collection",6,6,0,0,0,0,26,,0,0,0,212.16666666666666,4.333333333333333,0.6666666666666666,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t942-8-4lb-7-9inch-huge-penis-dildo-femboy-tpe-cheap-male-sex-doll-torso-qita-doll",6,6,0,0,0,0,47,,0,0,0,485.1666666666667,7.833333333333333,0.3333333333333333,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/anime-sex-doll-cheap",6,6,0,0,0,0,30,,0,0,0,98.5,5,0.3333333333333333,,2,9,9,0,0,0,0,33,,0,0,0,167.88888888888889,3.6666666666666665,0.2222222222222222,,2,-33.333333333333336,-33.333333333333336,,,,,-9.090909090909092,,,,,-41.330244870946395,36.36363636363637,50,,0
"Collection","/collections/doll-senior",6,6,0,0,0,0,21,,0,0,0,156.5,3.5,0.5,,3,3,3,0,0,0,0,18,,0,0,0,305.6666666666667,6,0.3333333333333333,,1,100,100,,,,,16.666666666666668,,,,,-48.80043620501636,-41.666666666666664,50.00000000000001,,200
,"/de/blogs/featured-blog/how-to-diy-an-sex-doll-you",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,4,4,0,0,0,0,7,,0,0,0,32.75,1.75,0.5,,2,50,50,,,,,-14.285714285714286,,,,,-100,-42.857142857142854,100,,200
"Checkout","/60719464687/orders/51b033d552296abbc05aad2be0a08139",3,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/588-16-09lbsex-doll-torso-with-fully-automatic-cleaning-sucking-and-vibration-pussy",5,6,0,0,0,0,12,,0,0,0,108.16666666666667,2,0.6666666666666666,,4,9,14,0,0,0,0,28,,0,0,0,193.42857142857142,2,0.7142857142857143,,10,-44.44444444444444,-57.142857142857146,,,,,-57.142857142857146,,,,,-44.0792712949286,0,-6.666666666666674,,-60
"Blog Article","/blogs/sex-doll-option-videos/video-11-electric-hip-and-waist",6,6,0,0,0,0,10,,0,0,0,281.8333333333333,1.6666666666666667,0.6666666666666666,,4,6,6,0,0,0,0,8,,0,0,0,70.5,1.3333333333333333,0.6666666666666666,,4,0,0,,,,,25,,,,,299.7635933806146,25.000000000000014,0,,0
"Blog Article","/blogs/dolls-info-qustions/unlocking-private-desires-the-secrets-of-torso-sex-doll-10-inch-dildo",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,2,2,0,0,0,0,8,,0,0,0,263.5,4,0,,0,200,200,,,,,-25,,,,,-100,-75,,,
"Product","/products/a310-30lb-soft-silicone-soft-realistic-big-ass-sex-dolls-torso",2,6,0,0,0,0,21,,0,0,0,98.66666666666667,3.5,0.8333333333333334,,5,3,6,0,0,0,0,9,,0,0,0,13,1.5,0.8333333333333334,,5,-33.333333333333336,0,,,,,133.33333333333334,,,,,658.9743589743591,133.33333333333334,0,,0
,"/de/collections/silicone-ass",6,6,0,0,0,0,23,,0,0,0,206.83333333333334,3.8333333333333335,0.6666666666666666,,4,4,4,0,0,0,0,12,,0,0,0,49.25,3,0.5,,2,50,50,,,,,91.66666666666667,,,,,319.96615905245346,27.777777777777782,33.33333333333333,,100
,"/en-ca/products/f5772-150cm4ft9-32-5kg-aiko-b-cup-s-tpe-animes-gel-filled-hentai-sex-doll-irokebijin-doll",6,6,0,0,0,0,52,,0,0,0,632.1666666666666,8.666666666666666,0.16666666666666666,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
