"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Collection","/collections/big-booty-sex-dolls",148,154,1,0,0,0,696,,0.006493506493506494,0,0,305.3376623376623,4.51948051948052,0.4675324675324675,,72,95,98,1,0,0,0,303,,0.01020408163265306,0,0,168.5204081632653,3.0918367346938775,0.45918367346938777,,45,55.78947368421053,57.142857142857146,0,,,,129.7029702970297,,-36.36363636363635,,,81.18735034266369,46.17461746174618,1.8181818181818135,,60
"Collection","/collections/18s-sex-doll",145,148,0,0,0,0,365,,0,0,0,98.9054054054054,2.4662162162162162,0.668918918918919,,99,226,229,1,0,0,0,488,,0.004366812227074236,0,0,104.60698689956332,2.131004366812227,0.6419213973799127,,147,-35.84070796460177,-35.37117903930131,-100,,,,-25.204918032786885,,-100,,,-5.450478656489935,15.730228178998669,4.205736348593491,,-32.6530612244898
"Collection","/collections/futa-sex-doll",138,142,1,0,0,0,401,,0.007042253521126761,0,0,97.20422535211267,2.823943661971831,0.5,,71,112,113,1,1,0,0,360,0,0.008849557522123894,0.008849557522123894,0,98.96460176991151,3.185840707964602,0.45132743362831856,0,51,23.214285714285715,25.663716814159294,0,-100,,,11.38888888888889,,-20.422535211267604,-100,,-1.778794019594641,-11.359546165884195,10.7843137254902,,39.21568627450981
"Collection","/collections/shemale-sex-toy",125,128,0,0,0,0,202,,0,0,0,49.296875,1.578125,0.71875,,92,150,154,0,0,0,0,555,,0,0,0,153.87662337662337,3.603896103896104,0.7402597402597403,,114,-16.666666666666668,-16.883116883116884,,,,,-63.6036036036036,,,,,-67.96337616575939,-56.210585585585584,-2.905701754385968,,-19.29824561403509
"Collection","/collections/anime-mini-sex-doll",118,121,0,0,0,0,357,,0,0,0,160.44628099173553,2.950413223140496,0.5371900826446281,,65,135,141,1,0,0,0,356,,0.0070921985815602835,0,0,122.73049645390071,2.524822695035461,0.6382978723404256,,90,-12.592592592592593,-14.184397163120567,-100,,,,0.2808988764044944,,-100,,,30.73057278147766,16.85625406258706,-15.840220385674938,,-27.77777777777778
"Collection","/collections/life-size-anime-sex-doll",112,113,0,0,0,0,300,,0,0,0,126.11504424778761,2.6548672566371683,0.504424778761062,,57,176,180,3,1,1,0.005555555555555556,527,1,0.016666666666666666,0.005555555555555556,1,155.89444444444445,2.9277777777777776,0.6166666666666667,1,111,-36.36363636363637,-37.22222222222222,-100,-100,-100,-100,-43.07400379506641,,-100,-100,-100,-19.102284435330997,-9.321421974442064,-18.201387227935903,,-48.648648648648646
,"/de/collections/robotic-sex-doll",106,107,1,1,0,0,308,0,0.009345794392523364,0.009345794392523364,0,101.79439252336448,2.878504672897196,0.5700934579439252,0,61,87,96,0,0,0,0,233,,0,0,0,115.625,2.4270833333333335,0.6145833333333334,,59,21.839080459770116,11.458333333333334,,,,,32.18884120171674,,,,,-11.961606466279369,18.599334162287903,-7.239030571835907,,3.389830508474576
"Product","/products/599-83lb-sex-doll-torso-with-realistic-oversized-ass",91,101,0,0,0,0,253,,0,0,0,97.45544554455445,2.504950495049505,0.594059405940594,,60,95,103,3,0,0,0,358,,0.02912621359223301,0,0,153.98058252427185,3.4757281553398056,0.6116504854368932,,63,-4.2105263157894735,-1.941747572815534,-100,,,,-29.329608938547487,,-100,,,-36.70926298178368,-27.930195254162285,-2.8760018859028724,,-4.761904761904762
"Collection","/collections/asian-sex-doll",94,98,0,0,0,0,308,,0,0,0,136.44897959183675,3.142857142857143,0.5510204081632653,,54,106,110,1,0,0,0,279,,0.00909090909090909,0,0,101.0909090909091,2.536363636363636,0.5909090909090909,,65,-11.320754716981131,-10.909090909090908,-100,,,,10.394265232974911,,-100,,,34.976508589047135,23.911930363543274,-6.7503924646781925,,-16.923076923076923
"Collection","/collections/silicone-ass",92,94,0,0,0,0,269,,0,0,0,138.88297872340425,2.8617021276595747,0.5638297872340425,,53,84,85,2,2,1,0.011764705882352941,357,0.5,0.023529411764705882,0.023529411764705882,1,205.98823529411766,4.2,0.47058823529411764,0.5,40,9.523809523809524,10.588235294117647,-100,-100,-100,-100,-24.649859943977592,,-100,-100,-100,-32.5772277600699,-31.864235055724418,19.813829787234038,,32.5
