"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260525)","Sessions (20260525)","Sessions with cart additions (20260525)","Sessions that reached checkout (20260525)","Sessions that completed checkout (20260525)","Conversion rate (20260525)","Pageviews (20260525)","Checkout conversion rate (20260525)","Added to cart rate (20260525)","Reached checkout rate (20260525)","Sessions that reached and completed checkout (20260525)","Average session duration (20260525)","Pageviews per session (20260525)","Bounce rate (20260525)","Completed checkout rate (20260525)","Bounces (20260525)","Online store visitors (20260525) ","Sessions (20260525) ","Sessions with cart additions (20260525) ","Sessions that reached checkout (20260525) ","Sessions that completed checkout (20260525) ","Conversion rate (20260525) ","Pageviews (20260525) ","Checkout conversion rate (20260525) ","Added to cart rate (20260525) ","Reached checkout rate (20260525) ","Sessions that reached and completed checkout (20260525) ","Average session duration (20260525) ","Pageviews per session (20260525) ","Bounce rate (20260525) ","Completed checkout rate (20260525) ","Bounces (20260525) "
"Product","/products/f1052-155cm-tpe-sex-doll-fun-west-doll",1,1,0,0,0,0,2,,0,0,0,9,2,0,,0,1,1,0,0,0,0,2,,0,0,0,9,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/waist-hip-ratio-off-the-charts-deep-dive-into-the-top-5-sex-doll-brands",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/collections/silicone-torso-sex-doll-in-stock-usa",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/pay-in-4",1,1,0,0,0,0,3,,0,0,0,84,3,0,,0,1,1,0,0,0,0,3,,0,0,0,84,3,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/t908k94-8lbsblack-ssbbw-tpe-ebony-torso-sex-doll-with-huge-breasts-climax-doll-classic",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f6146-161cm5ft3-29kg-a-cup-flat-chested-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,6,,0,0,0,85,6,0,,0,1,1,0,0,0,0,6,,0,0,0,85,6,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f8532k-158cm-32kg-silicone-ros-head-tpe-body-full-size-adult-sex-doll-aidra-in-stock-usa-ridmii",1,1,1,0,0,0,3,,1,0,0,81,3,0,,0,1,1,1,0,0,0,3,,1,0,0,81,3,0,,0,0,0,0,,,,0,,0,,,0,0,,,
,"/en-fi/pages/black-sex-doll-buy-guide",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t486-14-11lb-lauren-silicone-big-boob-sex-doll-realistic-sexdoll-with-big-tits",1,1,0,0,0,0,2,,0,0,0,17,2,0,,0,1,1,0,0,0,0,2,,0,0,0,17,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/blogs/dolls-info-qustions/a-must-read-for-anime-fans-anime-futa-sex-dolls-bring-your-2d-fantasy-to-life",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p396-portable-silicone-pocket-pussy-realistic-sex-toys",1,1,1,1,0,0,20,0,1,1,0,992,20,0,0,0,1,1,1,1,0,0,20,0,1,1,0,992,20,0,0,0,0,0,0,0,,,0,,0,0,,0,0,,,
"Product","/products/h377-ros-silicone-sex-doll-head%E4%B8%A8galatate-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/real-lady",1,1,0,0,0,0,2,,0,0,0,56,2,0,,0,1,1,0,0,0,0,2,,0,0,0,56,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Custom Page","/pages/best-sex-doll-brand-promotions",1,1,0,0,0,0,3,,0,0,0,4,3,0,,0,1,1,0,0,0,0,3,,0,0,0,4,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/a323-big-ass-torso-liquid-silicone-32lb-chubby-belly-ass",1,1,0,0,0,0,6,,0,0,0,954,6,0,,0,1,1,0,0,0,0,6,,0,0,0,954,6,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/lusandy-doll-redefining-realism-and-the-warmth-of-companionship",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/understanding-ai-robotic-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/torso-dolls-800-and-up",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/the-appeal-of-long-legs-big-butts-and-full-size-sex-doll-recommendations",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/products/h278-silicone-sex-doll-head%E4%B8%A8angel-kiss-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/products/9332285309167",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/blogs/dolls-info-qustions/top-yl-dolls-of-2025-you-don-t-want-to-miss",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/black-hair-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/60719464687/orders/b8716092366ec0ed40ca7b19c2ff7f5b",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/f2238-152cm5ft-d-cup-white-amy-tpe-petite-mini-sex-doll-realistic-silicone-body-for-ultimate-pleasure-fun-west-doll",1,1,0,0,0,0,2,,0,0,0,51,2,0,,0,1,1,0,0,0,0,2,,0,0,0,51,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f7121-155mcm5-1ft-38kg-2-2cf-e-cup-silicone-japanese-cosplay-sex-doll-chunmomo-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4246-150cm4-9ft-25kg-a-cup-anime-tpe-hentai-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,4,,0,0,0,126,4,0,,0,1,1,0,0,0,0,4,,0,0,0,126,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/featured-blog/how-to-use-and-clean-a-squirting-doggy-dildo-doll",1,1,0,0,0,0,2,,0,0,0,257,2,0,,0,1,1,0,0,0,0,2,,0,0,0,257,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/explore-five-different-types-of-realistic-life-size-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/black-cocoa-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/do-older-women-still-use-sex-toys",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4247-159cm5-2ft-27kg-b-cup-anime-tpe-hentai-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f8520-166cm-33kg-silicone-ros-head-tpe-body-full-size-adult-sex-doll-lauren-in-stock-usa-ridmii",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/top-4-huge-breast-sex-dolls-for-2025",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5554-160cm-5ft2-36kg-anime-life-size-silicone-sex-doll-elsa-babe",1,1,0,0,0,0,3,,0,0,0,23,3,0,,0,1,1,0,0,0,0,3,,0,0,0,23,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f3304-157cm-5ft2-42kg-e-cup-tpe-sexy-woman-adult-big-chest-sex-doll-yl-doll",1,1,0,0,0,0,4,,0,0,0,333,4,0,,0,1,1,0,0,0,0,4,,0,0,0,333,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/foot-fetish-uncovered-10-types-of-foot-fetish-3-must-have-foot-fetish-toys/",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t329-35-7lb-85cm-g-cup-barbara-ros-silicone-japanese-sex-doll-torso-starpery-doll",1,1,0,0,0,0,4,,0,0,0,146,4,0,,0,1,1,0,0,0,0,4,,0,0,0,146,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2470-159cm5-2ft-38kg-f-cup-lyra-tpe-sex-doll-in-stock-usa-fun-west-doll",1,1,0,0,0,0,4,,0,0,0,92,4,0,,0,1,1,0,0,0,0,4,,0,0,0,92,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Checkout","/checkouts/cn/hWNCGrGxmor1WZINRGdEKCvc/en-au",1,1,1,1,1,1,19,1,1,1,1,1947,19,0,1,0,1,1,1,1,1,1,19,1,1,1,1,1947,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
"Product","/products/f5986-158cm-5ft2-33kg-c-cup-realistic-silicone-head-sex-doll-rosretty-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f1451-153cm5ft-34kg-h-cup-chubby-tpe-sex-doll-in-stock-usa-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/t411-50-7lbs-92cm-silicone-luxury-super-realistic-human-size-torso-sex-dolls-and-robots",1,1,1,0,0,0,15,,1,0,0,693,15,0,,0,1,1,1,0,0,0,15,,1,0,0,693,15,0,,0,0,0,0,,,,0,,0,,,0,0,,,
,"/ja/collections/wm-doll-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/big-ass-sex-doll-silicone-body",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/zelex%C2%AE-sle-doll-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5418-166cm5f4-39kg-f-cup-ros-silicone-head-real-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/orders/7090483331311",1,1,0,0,0,0,3,,0,0,0,432,3,0,,0,1,1,0,0,0,0,3,,0,0,0,432,3,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/f3502-159cm5ft2-46kg-e-cup-mouna-milf-silicone-real-sex-doll-climax-doll-ultra",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/collections/bbw-milf-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/firefly-diary-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/your-first-sex-doll-the-ultimate-beginner-s-guide-to-using-her-right",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/t643-plump-sexual-bbw-sex-toy-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/smiling-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/597-12lb-36-5cm-bbw-pear-shaped-saggy-breasts-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f7599-175cm-5ft7-46kg-k-cup-full-silicone-sex-doll-starpery-doll",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f159-156cm-tpe-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4871-162cm-5ft2-40kg-x-cup-bbs-ssbbw-sex-doll-body-weight-loss-starpery-doll",1,1,0,0,0,0,23,,0,0,0,884,23,0,,0,1,1,0,0,0,0,23,,0,0,0,884,23,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/what-body-types-can-full-size-sex-dolls-come-in",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/products/f4044-155cm5ft1-o-cup-super-huge-pendulous-breast-tpe-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/f7111-161cm5-28ft-32-8kg-2-1-i-cup-silicone-head-adult-asian-se",1,1,0,0,0,0,41,,0,0,0,865,41,0,,0,1,1,0,0,0,0,41,,0,0,0,865,41,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2365-165cm-f-cup-alien-fantasy-silicone-head-sex-doll-castle-doll",1,1,0,0,0,0,10,,0,0,0,587,10,0,,0,1,1,0,0,0,0,10,,0,0,0,587,10,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/blogs/dolls-info-qustions/whats-the-difference-between-alien-sex-dolls-and-regular-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t496-30-20lb-emma-silicone-lightweight-lifelike-sex-doll-realistic-sex-doll-with-slim-body-lovenestle-inf",1,1,0,0,0,0,2,,0,0,0,1379,2,0,,0,1,1,0,0,0,0,2,,0,0,0,1379,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/must-read-for-trans-men-sleeves-vs-electric-pocket-pussy-which-one-is-right-for-you",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/azm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/featured-blog/the-differences-between-tpe-and-silicone-vajankle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7072-170cm-6ft6-37kg-e-cup-elf-fantasy-tpe-sexual-hentai-best-alien-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/546-4lb-lightweight-black-ass-sex-doll-torso",1,1,0,0,0,0,11,,0,0,0,299,11,0,,0,1,1,0,0,0,0,11,,0,0,0,299,11,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/collections/climax-doll-in-stock-europe-2026",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p100-0-88lb-18in-double-realistic-dildo-with-snakehead-silicone-hentai-male-sex-doll-tayuta",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/se-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/h433-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",1,1,0,0,0,0,6,,0,0,0,257,6,0,,0,1,1,0,0,0,0,6,,0,0,0,257,6,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/collections/wm-doll-factory-photos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/cart",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/ass-mini-male-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f8070-161cm5-28ft-32-8kg-2-1-i-cup-silicone-head-adult-japanese-bunny-queen-sex-doll-bezlya-doll",1,1,0,0,0,0,18,,0,0,0,1256,18,0,,0,1,1,0,0,0,0,18,,0,0,0,1256,18,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/collections/sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/best-sellers-in-pussy",1,1,0,0,0,0,2,,0,0,0,55,2,0,,0,1,1,0,0,0,0,2,,0,0,0,55,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/p388-mrl-furry-futa-hentai-sex-doll-realistic-anime-character-pocket-pussy-4-2lb",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h422-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/recommended-electric-torso-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/52516-1lb-53cm-premium-shemale-boys-male-sex-dolls-torso-for-women",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/how-to-deal-with-stuck-joints-in-sex-dolls-professional-repair-and-maintenance-guide",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a420-33lbsexy-and-real-realistic-ass",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/featured-blog/evas-doll-180cm-f6229-full-review",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/60719464687/orders/1056aea27f31b47b3dddd18fc837f4b8",1,1,0,0,0,0,19,,0,0,0,1485,19,0,,0,1,1,0,0,0,0,19,,0,0,0,1485,19,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/the-perfect-quality-of-sex-dolls-what-you-should-know",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/f7595-163cm5-3ft-f-cup-great-huge-butt-tpe-ai-big-ass-bbw-chubby-sex-doll-for-men%E4%B8%A8sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/exploring-the-world-of-sexual-fantasies-how-to-use-a-sex-doll-torso-to-fulfill-sexual-fantasies",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/chubby-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/h897-sex-doll-head-sporty-canada-girl-wm-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/collections/lilydoll-factory-photos",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/products/f4231-175cm5-9ft-38kg-d-cup-celebrity-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2565-159cm5-2ft-33-5kg-h-cup-ros-max-r9-silicone-sex-doll-real-lady",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/sedoll-sex-doll-torso-custom-upgrade-gel-butt-experience-explained",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/the-history-of-male-sex-toys",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7592-163cm-d-cup-silicone-sex-doll-galatea-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/how-to-eat-ass-a-deep-dive-into-rimming-techniques-and-sex-doll-play",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/products/52516-1lb-53cm-premium-shemale-boys-male-sex-dolls-torso-for-women",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/eco-friendly-using-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/products/8919411491055",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h082-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/types-of-femboy-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/plus-size-bbw-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/exploring-the-best-breasts-for-titty-fucking",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f3381-158cm-5ft232kg-isla-e-cup-silicone-adult-full-sexy-europe-sex-doll-yl-doll",1,1,0,0,0,0,15,,0,0,0,2528,15,0,,0,1,1,0,0,0,0,15,,0,0,0,2528,15,0,,0,0,0,,,,,0,,,,,0,0,,,
