"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_period)","Sessions (previous_period)","Sessions with cart additions (previous_period)","Sessions that reached checkout (previous_period)","Sessions that completed checkout (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Checkout conversion rate (previous_period)","Added to cart rate (previous_period)","Reached checkout rate (previous_period)","Sessions that reached and completed checkout (previous_period)","Average session duration (previous_period)","Pageviews per session (previous_period)","Bounce rate (previous_period)","Completed checkout rate (previous_period)","Bounces (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Sessions with cart additions (previous_period) ","Sessions that reached checkout (previous_period) ","Sessions that completed checkout (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Checkout conversion rate (previous_period) ","Added to cart rate (previous_period) ","Reached checkout rate (previous_period) ","Sessions that reached and completed checkout (previous_period) ","Average session duration (previous_period) ","Pageviews per session (previous_period) ","Bounce rate (previous_period) ","Completed checkout rate (previous_period) ","Bounces (previous_period) "
"Collection","/collections/best-sellers-in-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/exploring-the-world-of-futa-sex-dolls-and-customization",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8165-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7538-167cm-49kg-silicone-head-tpe-body-full-size-adult-black-bbw-sex-doll-nicola-in-stock-usa-ridmii",1,1,0,0,0,0,11,,0,0,0,388,11,0,,0,2,3,0,0,0,0,13,,0,0,0,220.66666666666666,4.333333333333333,0.6666666666666666,,2,-50,-66.66666666666667,,,,,-15.384615384615385,,,,,75.8308157099698,153.84615384615387,-99.99999999999999,,-100
,"/de/collections/shedoll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6175-158cm5ft2-32kg-f-cup-ab17-ros-silicone-sex-doll-aibei-doll-luxe",1,1,0,0,0,0,2,,0,0,0,75,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/collections/sex-doll-torso/products/593-49lb-80cm-the-realistic-flat-chested-sex-doll-torso-delicate-skin-graceful-figure",1,1,0,0,0,0,28,,0,0,0,914,28,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t60-20-28lb-7inch-dildo-shemale-femboy-futa-doll-realistic-t-girl-sex-toy-wanyi",1,1,0,0,0,0,9,,0,0,0,954,9,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,800,,,,,,800,-100,,-100
,"/ja/collections/femboys-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,,,,,0,,,,,-100,0,0,,0
"Product","/products/t68-human-size-silicone-torso-sex-doll",1,1,0,0,0,0,14,,0,0,0,687,14,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4271-162cm5-3ft-42kg-b-cup-european-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,2,,0,0,0,94,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/facial-expressions-ai-sex-doll",1,1,0,0,0,0,3,,0,0,0,79,3,0,,0,1,1,0,0,0,0,4,,0,0,0,151,4,0,,0,0,0,,,,,-25,,,,,-47.682119205298015,-25,,,
"Product","/products/f9201-52kg-d-cup-castle-bat-animal-hentai-realistic-silicone-sex-doll-doll-castle",1,1,0,0,0,0,3,,0,0,0,332,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/best-sellers-in-big-boobs",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,4,4,0,0,0,0,6,,0,0,0,12.5,1.5,0.5,,2,-75,-75,,,,,-83.33333333333333,,,,,-100,-33.333333333333336,100,,-50
"Product","/products/f5501-163cm5ft3-40kg-d-cup-ss194-ros-silicone-head-sex-doll-wm-doll",1,1,0,0,0,0,4,,0,0,0,165,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2430-158cm-5ft2-40kg-x-cup-bbs-lustina-weight-reduction-full-silicone-sex-doll-starpery-doll",1,1,0,0,0,0,2,,0,0,0,7,2,0,,0,1,1,0,0,0,0,21,,0,0,0,209,21,0,,0,0,0,,,,,-90.47619047619048,,,,,-96.65071770334929,-90.47619047619048,,,
,"/en-ca/collections/sexy-celebrity-sexy-doll",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t681-61lbbig-boots-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,3,,0,0,0,97,3,0,,0,0,0,,,,,-66.66666666666667,,,,,-100,-66.66666666666667,,,
,"/de/collections/real-lady",1,1,0,0,0,0,3,,0,0,0,30,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/solo-play-with-twist-how-to-combine-sex-doll-with-sex-swing-for-maximum-thrill-and-safety",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/52357-32lb-80cm-sex-doll-torso-with-luxurious-breasts-and-sexy-thin-waist",1,1,1,1,0,0,21,0,1,1,0,2111,21,0,0,0,1,1,0,0,0,0,2,,0,0,0,15,2,0,,0,0,0,,,,,950,,,,,13973.333333333334,950,,,
,"/de",1,1,0,0,0,0,2,,0,0,0,10,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
"Product","/products/f2233-150cm-4ft9-a-cup-ultra-realistic-mini-tpe-sex-doll-petite-body-with-lifelike-features-sy-doll",1,1,0,0,0,0,5,,0,0,0,132,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/differences-between-tpe-and-silicone-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h392-ros-silicone-sex-doll-head%E4%B8%A8galatate-doll-head",1,1,0,0,0,0,28,,0,0,0,2480,28,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4777-163cm5-4ft-34kg-2-2-d-cup-real-silicone-japanese-policewoman-cosplay-sex-doll-law-enforcement-roleplay-love-doll-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a432-35-27lb-daisy-big-ass-sex-doll-sillicone-porn-sex-doll-with-dual-tunnels-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Product","/products/f8210-150cm-5ft-27-5kg-silicone-anime-sex-doll-elsa-babe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-integrate-sex-toys-and-torso-sex-dolls-into-foreplay",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Custom Page","/pages/video12",1,1,0,0,0,0,9,,0,0,0,357,9,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,800,,,,,,800,-100,,-100
"Product","/products/u48-sexy-lingerie-for-sex-dolls-sexy-underwear-ladies-pajamas",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9287-155mcm5-1ft-38kg-2-2cf-e-cup-ros-silicone-asian-anime-life-like-sex-doll-aitia-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
,"/en-ca/collections/halloween-sex-doll",1,1,0,0,0,0,5,,0,0,0,548,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/a23-24-3lbs-luxury-silicone-bbw-life-size-doggy-style-sex-doll-torso-double-channel-male-masturbator",1,1,0,0,0,0,2,,0,0,0,88,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/breast-toy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,4,,0,0,0,11,1.3333333333333333,0.6666666666666666,,2,-66.66666666666667,-66.66666666666667,,,,,-75,,,,,-100,-24.999999999999996,50.00000000000001,,-50
"Product","/products/f7124-155mcm5-1ft-38kg-2-2cf-e-cup-mini-ros-silicone-asian-adult-chinese-anime-sex-doll-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h131-sex-doll-head",1,1,0,0,0,0,27,,0,0,0,756,27,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/p12-hentai-fake-vagina",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h084-sex-doll-head",1,1,0,0,0,0,9,,0,0,0,525,9,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3471-160cm5f3-42kg-h-cup-chubby-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,23,,0,0,0,744,23,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/5-new-bbw-sex-dolls-for-november-2025",1,1,0,0,0,0,2,,0,0,0,30,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/dolls-info-qustions/7-best-mini-torso-sex-dolls-for-beginners",1,1,0,0,0,0,3,,0,0,0,5,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/torso-shemale-sex-doll",1,1,0,0,0,0,11,,0,0,0,1570,11,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/jiusheng-doll",1,1,0,0,0,0,31,,0,0,0,1211,31,0,,0,1,1,0,0,0,0,3,,0,0,0,42,3,0,,0,0,0,,,,,933.3333333333334,,,,,2783.3333333333335,933.3333333333334,,,
"Product","/products/f2238-152cm5ft-d-cup-white-amy-tpe-petite-mini-sex-doll-realistic-silicone-body-for-ultimate-pleasure-fun-west-doll",1,1,0,0,0,0,2,,0,0,0,31,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5445-162cm5-4ft-39kg-h-cup-sexy-silicone-sex-doll-real-lady",1,1,0,0,0,0,3,,0,0,0,29,3,0,,0,1,2,1,0,0,0,31,,0.5,0,0,1104.5,15.5,0,,0,0,-50,-100,,,,-90.3225806451613,,-100,,,-97.37437754640109,-80.64516129032258,,,
"Collection","/collections/huge-breast-torso-sex-doll",1,1,0,0,0,0,2,,0,0,0,21,2,0,,0,3,3,0,0,0,0,26,,0,0,0,246,8.666666666666666,0,,0,-66.66666666666667,-66.66666666666667,,,,,-92.3076923076923,,,,,-91.46341463414635,-76.92307692307692,,,
"Product","/products/t621-30-3lb-7-1inch-big-penis-trans-sex-doll-torso%E4%B8%A8tantaly",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/featured-blog/why-choose-the-irontech-silicone-sex-dolls",1,1,0,0,0,0,15,,0,0,0,414,15,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3397-153cm-5ft44kg-g-cup-tpe-sexy-mature-woman-big-butt-sex-doll-yl-doll",1,1,0,0,0,0,22,,0,0,0,566,22,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/climax-doll-lightweight-series",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/full-sex-doll-blog/doll-head-connectors-for-different-brands",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/torso-under-200",1,1,0,0,0,0,2,,0,0,0,117,2,0,,0,3,3,0,0,0,0,5,,0,0,0,27,1.6666666666666667,0.6666666666666666,,2,-66.66666666666667,-66.66666666666667,,,,,-60,,,,,333.3333333333333,19.999999999999996,-99.99999999999999,,-100
"Product","/products/f6131-159cm-5ft3-36kg-c-cup-lifelike-silicone-head-tpe-body-sex-doll-rosretty-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,3,,0,0,0,1.3333333333333333,1,1,,3,-66.66666666666667,-66.66666666666667,,,,,-66.66666666666667,,,,,-99.99999999999999,0,0,,-66.66666666666667
"Blog Article","/blogs/dolls-info-qustions/practical-dressing-guide-for-huge-breast-sex-dolls-no-more-struggling-no-more-squeezing",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a423-17-6lb-silicone-butt-sexy-and-real-realistic-big-ass-sex-doll-torso",1,1,1,0,0,0,36,,1,0,0,5648,36,0,,0,1,1,0,0,0,0,2,,0,0,0,33,2,0,,0,0,0,,,,,1700,,,,,17015.151515151516,1700,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-pick-a-fake-pussy-and-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/evasdoll",1,1,0,0,0,0,3,,0,0,0,69,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t463-59-52lb-lana-ros-life-size-rad-head-silicone-sex-doll-torso-with-head-in-stock-usa-europe-canada-max",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/anime-sex-doll-heads",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/b7fbc7fce7810c8ca4e250578663b805",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,5,0,0,0,0,10,,0,0,0,253.2,2,0.6,,3,0,-80,,,,,-90,,,,,-100,-50,66.66666666666667,,-66.66666666666667
"Blog Article","/blogs/featured-blog/first-time-buying-a-sex-doll-torso-should-you-choose-amazon-or-aliexpress",1,1,0,0,0,0,5,,0,0,0,635,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/silicone-torso-with-head",1,1,0,0,0,0,4,,0,0,0,187,4,0,,0,1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,0,0,,,,,300,,,,,9250,300,-100,,-100
"Product","/products/v327-new-silicone-vajankle-big-foot-with-built-in-tunnel-for-men",1,1,0,0,0,0,7,,0,0,0,288,7,0,,0,2,2,0,0,0,0,4,,0,0,0,642.5,2,0,,0,-50,-50,,,,,75,,,,,-55.175097276264594,250,,,
,"/de/blogs/dolls-info-qustions/germanys-first-sex-doll-brothel-opens-they-dont-speak-but-understand-you-better-than-humans",1,1,0,0,0,0,4,,0,0,0,52,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/elf-sex-doll-heads-elf-sex-doll-heads",1,1,0,0,0,0,4,,0,0,0,27,4,0,,0,4,4,0,0,0,0,11,,0,0,0,243.25,2.75,0.25,,1,-75,-75,,,,,-63.63636363636363,,,,,-88.90030832476876,45.45454545454545,-100,,-100
"Product","/products/t690-86lbsuntan-tpe-mega-torso-sex-toy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
,"/en-ca/products/t931-51kg-j-cup-tpe-adult-big-chest-big-ass-ssbbw-sex-doll-torso-with-head-yl-doll",1,1,0,0,0,0,2,,0,0,0,38,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
"Collection","/collections/big-boobs-japanese-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,4,0,0,0,0,5,,0,0,0,0.5,1.25,0.75,,3,-66.66666666666667,-75,,,,,-80,,,,,-100,-20,33.333333333333336,,-66.66666666666667
"Product","/products/u26-sexy-lingerie-for-sex-dolls-sexy-underwear-ladies-pajamas",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f2597-167cm5ft5-d-cup-penny-dark-tanned-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8218-162cm-5ft3-40-5kg-h-cup-m46-plump-body-silicone-sex-doll-md-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/loli-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,3,,0,0,0,57,3,0,,0,0,0,,,,,-66.66666666666667,,,,,-100,-66.66666666666667,,,
"Product","/products/a357-27-5lb-silicone-butt-sexy-and-real-realistic-big-ass-sex-doll-torso-climax-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/d3373-3lb%E4%B8%A87-5-dark-brown-upgraded-king-kong-gunner-male-butt-with-dildo",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2353-162cm5-3ft-a-cup-s46-silicone-head-sex-doll-irontech-doll",1,1,0,0,0,0,2,,0,0,0,13,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h667-silicone-sex-doll-head%E4%B8%A8irontech-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5802k-176cm-5ft3-41kg-e-cup-silicone-hyper-realistic-celebrity-sex-doll-in-stock-usa-top-cydoll",1,1,0,0,0,0,2,,0,0,0,24,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t973-107cm-3ft2-elise-25kg-c-cup-silicone-realistic-sex-doll-torso-with-head-jiusheng-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,3,0,0,0,0,9,,0,0,0,118,3,0.3333333333333333,,1,0,-66.66666666666667,,,,,-88.88888888888889,,,,,-100,-66.66666666666667,200.00000000000003,,0
"Product","/products/f9170-168cm-5ft5-elise-36-2kg-c-cup-silicone-realistic-sex-doll-jiusheng-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h125-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/t435-72-75lb-silicone-lifesize-anime-sex-doll-ssbbw-sex-doll-torso-lovenestle",1,1,0,0,0,0,2,,0,0,0,37,2,0,,0,1,1,0,0,0,0,3,,0,0,0,197,3,0,,0,0,0,,,,,-33.333333333333336,,,,,-81.21827411167513,-33.333333333333336,,,
"Product","/products/f3442-153cm5ft-34kg-n-cup-asian-tpe-body-silicone-head-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,4,0,0,0,0,7,,0,0,0,29.5,1.75,0.25,,1,-66.66666666666667,-75,,,,,-85.71428571428571,,,,,-100,-42.857142857142854,300,,0
"Product","/products/f2015-162cm5-3ft-35kg-e-cup-european-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/would-you-put-a-dildo-on-your-sex-doll",1,1,0,0,0,0,2,,0,0,0,149,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
,"/en-ca/collections/normon-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/90cm-big-boobs-sex-doll-torso-sex-toy-for-man-507-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t34-36-6lb-98cm-2-2u-c-cup-ros-silicone-torso-sexdoll-with-head-aitia-doll",1,1,0,0,0,0,4,,0,0,0,63,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9284-178cm-5ft10-63kg-p-cup-ros-silicone-pawg-sex-doll-doll-castle",1,1,0,0,0,0,30,,0,0,0,732,30,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,2900,,,,,,2900,-100,,-100
,"/en-fi/collections/big-ass-sex-doll-torso",1,1,0,0,0,0,41,,0,0,0,1765,41,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7076-153cm-5ft0-38kg-g-cup-tpe-sexual-mini-latina-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/tips-for-having-sex-with-black-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,31,,0,0,0,268,10.333333333333334,0.3333333333333333,,1,-66.66666666666667,-66.66666666666667,,,,,-96.7741935483871,,,,,-100,-90.3225806451613,200.00000000000003,,0
,"/de/blogs/dolls-info-qustions/budget-under-200-check-out-these-7-cheap-mini-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/f6144-153cm-5ft-g-cup-huge-breast-realistic-bbw-tpe-sex-doll-sy-doll",1,1,0,0,0,0,3,,0,0,0,1025,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/dolls-info-qustions/who-invented-oral-sex",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/how-to-choose-the-perfect-30-40-pound-torso-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4720-150cm-4ft9-g-cup-256-powerful-big-ass-tpe-mini-ssbbw-sex-doll-2024-sy-doll",1,1,0,0,0,0,2,,0,0,0,18,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h111-sex-doll-head",1,1,0,0,0,0,2,,0,0,0,158,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
"Product","/products/t1223-6kg-13-2lbs-tpe-realistic-sex-doll-torso-du-ai",1,1,0,0,0,0,7,,0,0,0,111,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/shipping-protection",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,11,,0,0,0,284,11,0,,0,0,0,,,,,-90.9090909090909,,,,,-100,-90.9090909090909,,,
"Product","/products/f8038-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe",1,1,0,0,0,0,24,,0,0,0,635,24,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2543-165cm-g-cup-big-breasts-silicone-japanese-sex-doll-in-stock-us-irontech-doll",1,1,0,0,0,0,4,,0,0,0,23,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/shemale-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,5,,0,0,0,313.5,2.5,0.5,,1,-50,-50,,,,,-80,,,,,-100,-60,100,,0
"Product","/products/f9261-150cm-5ft-27-5kg-silicone-head-anime-full-size-sex-dolls-elsa-babe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/irontech-oriental",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5680-161cm-5ft352-5kg-h-cup-best-fat-big-ass-breasts-life-size-bbw-silicone-super-fat-big-belly-sex-doll-starpery-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4575-170cm-5ft7-38kg-tanned-silicone-real-life-male-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
