"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_period)","Sessions (previous_period)","Sessions with cart additions (previous_period)","Sessions that reached checkout (previous_period)","Sessions that completed checkout (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Checkout conversion rate (previous_period)","Added to cart rate (previous_period)","Reached checkout rate (previous_period)","Sessions that reached and completed checkout (previous_period)","Average session duration (previous_period)","Pageviews per session (previous_period)","Bounce rate (previous_period)","Completed checkout rate (previous_period)","Bounces (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Sessions with cart additions (previous_period) ","Sessions that reached checkout (previous_period) ","Sessions that completed checkout (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Checkout conversion rate (previous_period) ","Added to cart rate (previous_period) ","Reached checkout rate (previous_period) ","Sessions that reached and completed checkout (previous_period) ","Average session duration (previous_period) ","Pageviews per session (previous_period) ","Bounce rate (previous_period) ","Completed checkout rate (previous_period) ","Bounces (previous_period) "
,"/en-ca/collections/life-size-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2255-163cm5-3ft-b-cup-s9-small-breat-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/4-recommended-futa-sex-dolls-a-guide-to-realistic-touch-and-dual-gender-appeal",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Product","/products/h671-silicone-sex-doll-head-real-lady-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/zelex-sle-3-0-upgrade-all-new-features-same-great-price",1,1,0,0,0,0,2,,0,0,0,33,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/t1357-3lb-cinnamon-gel-breast-luxury-bbw-big-boobs-sex-doll-torso-in-stock-usa-climax-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5255-julia-162cm5ft3-j-cup-golden-hair-sexy-silicone-sex-doll-jx-galaxy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/dolls-info-qustions/is-a-fully-loose-skeleton-full-body-doll-worth-it",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/featured-blog/ultimate-guide-to-maintaining-your-silicone-sex-doll-keep-her-realistic-and-lasting-longer",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/irontech-oriental",1,1,0,0,0,0,3,,0,0,0,28,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/se-brand-tpe-series-is-back-new-160-amp-165-bodies-love-at-first-sight",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7568-157cm-5ft2-54kg-k-cup-tpe-body-silicone-head-sex-doll-lilydoll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h911-se-tpe-sex-doll-head-se-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/the-most-authentic-dildos",1,1,0,0,0,0,2,,0,0,0,14,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2012-156cm5-1ft-39-5kg-h-cup-milf-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,3,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/h509-tpe-oral-sex-doll-head-with-tonge%E4%B8%A8funwest-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8517-150cm-27kg-silicone-head-tpe-body-full-size-adult-sex-doll-alma-plus-ridmii",1,1,0,0,0,0,5,,0,0,0,532,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/8031225250031",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/orders/6874723188975",1,1,0,0,0,0,3,,0,0,0,17,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/torso-sex-doll-with-gel-breasts",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,8,,0,0,0,88.5,4,0,,0,-50,-50,,,,,-87.5,,,,,-100,-75,,,
"Product","/products/f6184-165cm5ft4-40kg-c-cup-tpe-sex-doll-ruimei",1,1,0,0,0,0,1,,0,0,0,3,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9293-155mcm5-1ft-38kg-2-2cf-e-cup-ros-silicone-asian-anime-real-life-sex-dolls-aitia-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/m940-tight-vagina-sex-toys-19-for-man-automatic-pocket-pussy-thruster-male-cup-pussycat",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2580-168cm5-5ft-39kg-h-cup-ros-max-pink-lovers-silicone-realistic-sex-dolls-real-lady",1,1,0,0,0,0,4,,0,0,0,78,4,0,,0,5,5,0,0,0,0,29,,0,0,0,144,5.8,0.8,,4,-80,-80,,,,,-86.20689655172414,,,,,-45.833333333333336,-31.034482758620687,-100,,-100
"Collection","/collections/nianta-doll-in-stock-usa",1,1,0,0,0,0,2,,0,0,0,60,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/t347-24-46lb-huge-breast-shemale-bbw-sex-doll-torso-mrl",1,1,0,0,0,0,9,,0,0,0,126,9,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3487-165cm5f4-44kg-m-cup-chubby-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6198-168cm5-5ft-44kg-g-cup-r1-ros-max-adela-silicone-sex-doll-real-lady",1,1,0,0,0,0,7,,0,0,0,777,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/is-your-torso-sex-doll-safe-to-use",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p332-vibrating-pocket-pussy-sex-toy-for-men-jiuai",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a495-35-27lb-brenda-big-ass-sex-doll-lifesize-realistic-sex-doll-with-big-booty-lovenestle-inf",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/petite-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7042-150cm-4ft927kg-b-cup-rena-ros-anime-silicone-head-tpe-body-chinese-sex-doll-gel-breasts-mlw-doll",1,1,0,0,0,0,6,,0,0,0,476,6,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/dolls-info-qustions/why-do-men-like-to-have-sex-with-bigass-women",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
,"/de/blogs/dolls-info-qustions/how-to-use-a-sex-doll-head-to-enhance-intimacy-and-physical-mental-well-being",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/7582625333487",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/the-funniest-types-of-dolls-are-shemale-sex-dolls",1,1,0,0,0,0,2,,0,0,0,197,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2597-167cm5ft5-d-cup-penny-dark-tanned-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,2,,0,0,0,3,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/big-booty-sex-dolls",1,1,0,0,0,0,3,,0,0,0,179,3,0,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,50,,,,,,200,-100,,-100
,"/en-ca/products/f541-161cm-bbw-sex-doll-starpery-doll",1,1,0,0,0,0,5,,0,0,0,1243,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3069-160cm-j-cup-milf-silicone-head-movable-jaw-sle-body-real-sex-doll-zelex-doll",1,1,0,0,0,0,2,,0,0,0,62,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
,"/de/pages/celebrity-sex-doll-guide",1,1,0,0,0,0,35,,0,0,0,1027,35,0,,0,2,2,0,0,0,0,7,,0,0,0,34.5,3.5,0,,0,-50,-50,,,,,400,,,,,2876.8115942028985,900,,,
,"/en-ca/blogs/dolls-info-qustions/%F0%9F%92%A1-the-ultimate-guide-to-tantaly-revolutionary-sex-dolls-that-redefine-pleasure",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t937-117cm3ft10-27-1kg-e-cup-silicone-head-movable-jaw-sle-body-bubble-butt-silicone-sex-doll-torso-with-head-in-stock-usa-canada-zelex-doll",1,1,0,0,0,0,3,,0,0,0,114,3,0,,0,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,,,,,200,,,,,11300,200,-100,,-100
"Product","/products/a602-19lb-sexy-and-real-realistic-3d-ass-sex-doll-torso-%E7%9A%84%E5%89%AF%E6%9C%AC",1,1,0,0,0,0,6,,0,0,0,190,6,0,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,200,,,,,,500,-100,,-100
,"/en-fi/products/t443-20-94lb-silicone-big-boobs-anime-sex-doll-torso-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/products/9184477774063",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f3420-158cm5f2-28kg-a-cup-flat-chest-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,7,,0,0,0,144,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1712-168cm-5ft5-h-cup-bbw-realistic-silicone-sex-doll-starpery-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/p381-3-15lbs-meru-the-succubus-onahole-fake-pussy-silicone-anime-hentai-sex-doll-mrl",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9194-47-5kg-m-cup-goat-mommy-anime-realistic-silicone-hentai-sex-doll-doll-castle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,39,,0,0,0,439.3333333333333,13,0.6666666666666666,,2,-66.66666666666667,-66.66666666666667,,,,,-97.43589743589743,,,,,-100,-92.3076923076923,50.00000000000001,,-50
"Product","/products/h811-sex-doll-head-silicone-irontech-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t1357-3lb-black-gel-breast-luxury-big-boobs-bbw-sex-doll-torso-in-stock-usa-climax-doll",1,1,0,0,0,0,3,,0,0,0,1,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4464-153cm5ft-34kg-n-cup-blonde-silicone-head-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/cn/hWN9u1GLnO5fWQTWTn5jHLQ0/en-us",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h147-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/featured-blog/irontech-brand-new-iron-ai-complete-highlights-breakdown",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t350-37-5lbs-50cm-tpe-realistic-trans-torso-sex-dolls-in-stock-eu-yq",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/cn/hWN9ttFFj0dEhhsLcEDWq6ye/en-us",1,1,1,1,0,0,9,0,1,1,0,847,9,0,0,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t604-52lbblack-luxury-medium-sex-doll-torso-with-super-soft-breasts-and-real-skin-feel",1,1,0,0,0,0,2,,0,0,0,27,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/buying-first-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/erovenus-in-stock-europe-2026",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/firefly-diary",1,1,0,0,0,0,5,,0,0,0,34,5,0,,0,1,1,0,0,0,0,15,,0,0,0,260,15,0,,0,0,0,,,,,-66.66666666666667,,,,,-86.92307692307692,-66.66666666666667,,,
"Checkout","/checkouts/cn/hWN9xy5JhmTXTnha2Foiz6y9/en",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6028-163cm-5ft4-51kg-h-cup-asian-ros-silicone-sex-doll-shedoll",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/dolls-info-qustions/whats-the-difference-between-alien-sex-dolls-and-regular-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/how-men-can-use-sex-dolls-to-overcome-fake-orgasms",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/breast-toy",1,1,0,0,0,0,16,,0,0,0,212,16,0,,0,2,2,0,0,0,0,4,,0,0,0,16,2,0.5,,1,-50,-50,,,,,300,,,,,1225,700,-100,,-100
,"/ja/collections/tpe-sex-dolls",1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7004k-159cm5ft2-45-5kg-g-cup-silicone-japanese-sex-doll-soft-skin-and-flexible-skeleton-in-stock-%E4%B8%A8lusandy-doll",1,1,0,0,0,0,10,,0,0,0,457,10,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/doll-forever",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3620-166cm-5-5ft-kiki-d-cup-full-silicone-exotic-dancer-implanted-hair-sex-doll-fj-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/dont-buy-blindly-lingerie-recommendations-for-bbw-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6307-165cm-5ft4-37kg-d-cup-silicone-realistic-sex-doll-asian-firefly-diary-max",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p293-pocket-pussys-sex-toy-for-men-jiuai",1,1,0,0,0,0,1,,0,0,0,3,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t334-35-7lb-85cm-g-cup-adele-silicone-japanese-sex-doll-torso-starpery-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t683-24lbsexy-and-real-realistic-ass-sex-doll-torso",1,1,0,0,0,0,2,,0,0,0,1017,2,0,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,0,,,,,,100,-100,,-100
"Product","/products/t411-50-7lbs-92cm-silicone-luxury-super-realistic-human-size-torso-sex-dolls-and-robots",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t646-73-68lb-riko-ros-life-size-silicone-sex-doll-torso-with-head-in-stock-usa-europe-max",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/aitia",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,90,,0,0,0,1911,30,0.3333333333333333,,1,-66.66666666666667,-66.66666666666667,,,,,-98.88888888888889,,,,,-100,-96.66666666666667,200.00000000000003,,0
"Product","/products/f2480-155cm5-1ft-34kg-f-cup-nika-tpe-fit-sex-doll-fun-west-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8199-158cm5ft2-32kg-f-cup-ab23-ros-silicone-sex-doll-aibei-doll-luxe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/t4198-6lb-mini-sex-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/9215065227503",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/anime-cosplay-sex-doll",1,1,0,0,0,0,8,,0,0,0,307,8,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,700,,,,,,700,-100,,-100
"Product","/products/linkdolls-f807-157cm5ft1-monica-h-cup-tpe-full-size-curved-sexy-girl-sex-doll-se-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/introduction-to-sex-dolls-with-the-largest-hips-on-the-market",1,1,0,0,0,0,2,,0,0,0,11,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/in-stock-sex-doll-heads",1,1,0,0,0,0,17,,0,0,0,1025,17,0,,0,2,2,0,0,0,0,3,,0,0,0,12.5,1.5,0.5,,1,-50,-50,,,,,466.6666666666667,,,,,8100,1033.3333333333333,-100,,-100
"Product","/products/f2336-159cm-5ft2-f-cup-silicone-sex-doll-angel-kiss-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/products/9054869029103",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/2024-why-does-my-realistic-sex-toy-smell-like-chemicals",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-66.66666666666667,-75,,,,,-75,,,,,,0,0,,-75
,"/en-ca/collections/dildo-hentai-sex-doll",1,1,0,0,0,0,4,,0,0,0,209,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/cn/hWN9qtieNpW7pW6LvHlqttBJ/en-ca",1,1,0,1,1,1,5,1,0,1,1,580,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/se-doll-sex-bot-series-feature-comparison-waist-rotation-vs-hip-thrusting-vs-head-nodding",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,3,,0,0,0,269,3,0,,0,0,0,,,,,-66.66666666666667,,,,,-100,-66.66666666666667,,,
,"/en-fi/pages/full-doll",1,1,0,0,0,0,2,,0,0,0,31,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4330-172cm5-6ft-41kg-g-cup-european-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3496-165cm5f4-34kg-i-cup-big-breast-tpe-body-silicone-head-sex-doll-aibei-doll",1,1,0,0,0,0,5,,0,0,0,828,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/d4111-1-8-lbs%E4%B8%A88-9-6-realistic-silicone-dildo-with-veined-texture-and-suction-cup-base",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f1748-162cm-5ft3-f-cup-movable-jaw-realistic-sex-doll-rosretty-dolls",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/h1024-sex-doll-head-sweet-horney-girl-irontech-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7540-163cm-36kg-d-cup-silicone-head-tpe-body-full-size-adult-sex-doll-stephine-in-stock-usa-ridmii",1,1,0,0,0,0,4,,0,0,0,345,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/huge-breasts-sex-dolls",1,1,0,0,0,0,5,,0,0,0,554,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/big-ass-sex-doll-torso",1,1,0,0,0,0,3,,0,0,0,1681,3,0,,0,2,2,0,0,0,0,7,,0,0,0,228,3.5,0.5,,1,-50,-50,,,,,-57.142857142857146,,,,,637.280701754386,-14.285714285714286,-100,,-100
"Product","/products/f4373-154cm5-1ft-37kg-b-cup-blonde-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5232-ivy-162cm5ft3-j-cup-big-boobs-big-ass-tpe-sex-doll-jx-galaxy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1619-164cm-5ft4-c-cup-muscular-realistic-silicone-head-sex-doll-rosretty-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5417-166cm5f4-41kg-h-cup-big-breast-ros-silicone-head-real-sex-doll-aibei-doll",1,1,0,0,0,0,9,,0,0,0,2948,9,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/ac/hWNA15owP3h9A2R8Hol9cDHm/en-co",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/zelex-doll-head",1,1,0,0,0,0,4,,0,0,0,72,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5913-150cm4ft11-32-5kg-koharu-b-cup-s-tpe-animes-gel-filled-hentai-sex-doll-irokebijin-doll",1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8541-161cm-39-6kg-ros-silicone-head-tpe-body-full-size-adult-sex-doll-jess-ridmii",1,1,0,0,0,0,10,,0,0,0,2387,10,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1386-158cm-i-cup-sophia-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,5,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
