"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Collection","/collections/silicone-sex-doll-heads",3,3,0,0,0,0,18,,0,0,0,404.3333333333333,6,0.3333333333333333,,1,6,6,0,0,0,0,29,,0,0,0,303.6666666666667,4.833333333333333,0.16666666666666666,,1,-50,-50,,,,,-37.93103448275862,,,,,33.15038419319428,24.13793103448277,99.99999999999999,,0
,"/de/blogs/dolls-info-qustions/2025-five-stylish-and-charming-chinese-sex-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,-50,-50,,,,,-50,,,,,,0,0,,-50
"Product","/products/f2104-164cm5-4ft-d-cup-s19-elf-sex-doll%E4%B8%A8sy-doll",3,3,0,0,0,0,17,,0,0,0,220.66666666666666,5.666666666666667,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/curvy-sex-dolls",3,3,0,0,0,0,17,,0,0,0,299.3333333333333,5.666666666666667,0.6666666666666666,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,50,50,,,,,750,,,,,,466.6666666666667,-33.333333333333336,,0
"Blog Article","/blogs/dolls-info-qustions/why-are-furry-sex-dolls-so-popular-a-deep-dive-into-5-core-attractions",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/se-sex-doll-torso",3,3,0,0,0,0,3,,0,0,0,0.3333333333333333,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h459-tpe-oral-sex-doll-head-with-tonge%E4%B8%A8funwest-doll-head",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/sex-doll-lingerie",3,3,0,0,0,0,4,,0,0,0,3,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/linkdolls-f826-158cm5ft2-jenny-d-cup-tpe-sexy-adult-cowboy-latin-girl-love-doll-se-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4697-156cm-e-cup-doris-big-butt-bbw-ai-robot-sex-doll-irontech-doll",3,3,0,0,0,0,3,,0,0,0,1,1,1,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,200,,,,,,0,0,,200
,"/en-ca/products/t713-50-7lb-39-3inch-human-size-torso-sex-doll-luxury-sexiest-stripper-plump-hot-sex-toy-for-man",3,3,0,0,0,0,4,,0,0,0,235,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7506-170cm-c-cup-toriy-silicone-sex-doll-normon-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/movie-music-celebrities",1,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/top-8-big-ass-sex-doll-torsos-you-can-t-resist",3,3,0,0,0,0,4,,0,0,0,11,1.3333333333333333,0.6666666666666666,,2,1,1,0,0,0,0,2,,0,0,0,444,2,0,,0,200,200,,,,,100,,,,,-97.52252252252252,-33.333333333333336,,,
"Collection","/collections/best-sellers-in-big-boobs",3,3,0,0,0,0,8,,0,0,0,687.6666666666666,2.6666666666666665,0.3333333333333333,,1,3,3,0,0,0,0,7,,0,0,0,42.333333333333336,2.3333333333333335,0.6666666666666666,,2,0,0,,,,,14.285714285714286,,,,,1524.4094488188975,14.28571428571427,-49.99999999999999,,-50
"Blog Article","/blogs/dolls-info-qustions/lusandy-doll-redefining-realism-and-the-warmth-of-companionship",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,200,,,,,,0,0,,200
"Collection","/collections/sigafun-doll",3,3,0,0,0,0,12,,0,0,0,213.33333333333334,4,0.6666666666666666,,2,6,6,0,0,0,0,46,,0,0,0,220,7.666666666666667,0.3333333333333333,,2,-50,-50,,,,,-73.91304347826087,,,,,-3.030303030303026,-47.82608695652174,99.99999999999999,,0
"Product","/products/f9334-170cm5ft7-43kg-g-cup-silicone-ros-gel-breast-fuck-dolls%E4%B8%A8doll-senior",3,3,0,0,0,0,21,,0,0,0,355,7,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-integrate-sex-toys-and-torso-sex-dolls-into-foreplay",3,3,0,0,0,0,4,,0,0,0,3.3333333333333335,1.3333333333333333,0.6666666666666666,,2,3,3,0,0,0,0,4,,0,0,0,123.33333333333333,1.3333333333333333,0.6666666666666666,,2,0,0,,,,,0,,,,,-97.2972972972973,0,0,,0
"Collection","/collections/silver-fox-male-sex-doll",3,3,0,0,0,0,4,,0,0,0,118.33333333333333,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/lifesize-male-sex-doll-torso",3,3,0,0,0,0,5,,0,0,0,12,1.6666666666666667,0.6666666666666666,,2,5,5,0,0,0,0,12,,0,0,0,62.6,2.4,0.6,,3,-40,-40,,,,,-58.333333333333336,,,,,-80.83067092651757,-30.55555555555555,11.111111111111109,,-33.333333333333336
"Product","/products/f4618-180cm-5ft11-58kg-femboy-full-size-sex-with-silicone-gender-fluid-sex-doll-qita-doll",1,3,0,0,0,0,11,,0,0,0,1007.6666666666666,3.6666666666666665,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t621-30-3lb-7-1inch-big-penis-trans-sex-doll-torso%E4%B8%A8tantaly",3,3,0,0,0,0,9,,0,0,0,374.6666666666667,3,0.6666666666666666,,2,3,4,1,2,0,0,24,0,0.25,0.5,0,404,6,0.25,0,1,0,-25,-100,-100,,,-62.5,,-100,-100,,-7.260726072607255,-50,166.66666666666666,,100
"Product","/products/f4677-150cm-4ft928kg-ariel-j-cup-mini-realistic-young-silicone-sex-doll-piper-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/pages/sex-doll-gif",3,3,0,0,0,0,21,,0,0,0,598.6666666666666,7,0,,0,2,2,0,0,0,0,4,,0,0,0,26,2,0.5,,1,50,50,,,,,425,,,,,2202.5641025641025,250,-100,,-100
"Collection","/collections/new-arrivals-sex-doll",3,3,0,0,0,0,4,,0,0,0,3,1.3333333333333333,0.6666666666666666,,2,3,3,0,0,0,0,9,,0,0,0,68.66666666666667,3,0.3333333333333333,,1,0,0,,,,,-55.55555555555556,,,,,-95.63106796116504,-55.555555555555564,99.99999999999999,,100
"Product","/products/f1421-158cm5f231-25kg-c-cup-small-breast-tpe-sex-doll-aibei-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8131-165cm-5ft4-34-7kg-silicone-anime-sex-doll-elsa-babe",1,3,0,0,0,0,4,,0,0,0,347.3333333333333,1.3333333333333333,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,200,,,,,300,,,,,,33.33333333333333,-33.333333333333336,,100
"Product","/products/f2015-162cm5-3ft-35kg-e-cup-european-tpe-sex-doll%E4%B8%A8wm-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,2,,0,0,0,18,2,0,,0,200,200,,,,,50,,,,,-100,-50,,,
"Product","/products/f5937-155mcm5-1ft-40kg-2-0-g-cup-asian-anime-silicone-head-chinese-sex-doll-bezlya-doll",2,3,0,0,0,0,8,,0,0,0,97,2.6666666666666665,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,200,,,,,700,,,,,,166.66666666666666,-33.333333333333336,,100
"Collection","/collections/mini-torso-alien",3,3,0,0,0,0,4,,0,0,0,12,1.3333333333333333,0.6666666666666666,,2,1,2,0,0,0,0,5,,0,0,0,22,2.5,0,,0,200,50,,,,,-20,,,,,-45.45454545454545,-46.66666666666667,,,
"Blog Article","/blogs/dolls-info-qustions/2025-first-look-the-scream-worthy-new-models-of-alien-sex-dolls",3,3,0,0,0,0,7,,0,0,0,110.33333333333333,2.3333333333333335,0.6666666666666666,,2,2,2,0,0,0,0,4,,0,0,0,93,2,0.5,,1,50,50,,,,,75,,,,,18.63799283154121,16.666666666666675,33.33333333333333,,100
,"/de/collections/big-ass-sex-doll-life-size",3,3,0,0,0,0,9,,0,0,0,30.666666666666668,3,0.3333333333333333,,1,5,5,0,0,0,0,35,,0,0,0,175.8,7,0.2,,1,-40,-40,,,,,-74.28571428571429,,,,,-82.55593477436481,-57.142857142857146,66.66666666666664,,0
,"/de/collections/bbw-sex-doll-torso",3,3,0,0,0,0,21,,0,0,0,299.6666666666667,7,0,,0,5,5,0,0,0,0,14,,0,0,0,60,2.8,0.6,,3,-40,-40,,,,,50,,,,,399.44444444444446,150,-100,,-100
"Product","/products/f3594-160cm5-2ft-34kg-a-cup-asian-tpe-sex-doll%E4%B8%A8wm-doll",3,3,0,0,0,0,10,,0,0,0,66,3.3333333333333335,0.6666666666666666,,2,1,1,0,0,0,0,2,,0,0,0,574,2,0,,0,200,200,,,,,400,,,,,-88.50174216027875,66.66666666666667,,,
"Product","/products/f6144-153cm-5ft-g-cup-huge-breast-realistic-bbw-tpe-sex-doll-sy-doll",2,3,0,0,0,0,26,,0,0,0,790.3333333333334,8.666666666666666,0,,0,1,1,0,0,0,0,3,,0,0,0,59,3,0,,0,100,200,,,,,766.6666666666666,,,,,1239.5480225988701,188.88888888888889,,,
"Product","/products/a309-19lb-soft-silicone-realistic-big-ass-sex-dolls-torso",2,3,0,0,0,0,5,,0,0,0,13,1.6666666666666667,0.6666666666666666,,2,1,1,1,0,0,0,11,,1,0,0,1319,11,0,,0,100,200,-100,,,,-54.54545454545455,,-100,,,-99.01440485216072,-84.84848484848486,,,
,"/de/collections/all",3,3,0,0,0,0,10,,0,0,0,38.333333333333336,3.3333333333333335,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2384-163cm5-3ft-g-cup-s6-super-fat-bbw-huge-ass-sex-doll%E4%B8%A8sy-doll",3,3,0,0,0,0,5,,0,0,0,212.66666666666666,1.6666666666666667,0.6666666666666666,,2,1,2,1,0,0,0,3,,0.5,0,0,192.5,1.5,0,,0,200,50,-100,,,,66.66666666666667,,-100,,,10.476190476190471,11.111111111111116,,,
"Product","/products/f1896k-166cm5-45ft-e-cup-sally-most-realistic-sex-doll-irontech-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/linkdolls-f835-167cm5ft5-e-cup-tpe-latin-celebrities-sexy-big-breasted-women-sex-doll-se-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3277-154cm-5ft134kg-d-cup-tpe-sexy-woman-full-body-reality-sex-doll-yl-doll",2,2,0,0,0,0,5,,0,0,0,22.5,2.5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/sex-doll-in-stock-europe-all",2,2,0,0,0,0,8,,0,0,0,688.5,4,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,700,,,,,,300,-100,,-100
,"/de/collections/erovenus-videos",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/flat-chest-sex-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/doggystyle-sex-doll",2,2,0,0,0,0,12,,0,0,0,206.5,6,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3697-161cm5-3ft-doris-f-cup-tpe-sexy-brunette-latina-woman-big-ass-love-doll-se-doll",2,2,0,0,0,0,4,,0,0,0,11.5,2,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/hyper-realistic-sex-doll",2,2,0,0,0,0,3,,0,0,0,56.5,1.5,0.5,,1,1,1,0,0,0,0,5,,0,0,0,326,5,0,,0,100,100,,,,,-40,,,,,-82.66871165644172,-70,,,
,"/en-ca/products/p101-0-88lb-18in-double-realistic-dildo-with-snakehead-silicone-hentai-male-sex-doll-tayuta",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/masturbation-place",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,6,6,0,0,0,0,7,,0,0,0,12.333333333333334,1.1666666666666667,0.8333333333333334,,5,-66.66666666666667,-66.66666666666667,,,,,-71.42857142857143,,,,,-100.00000000000001,-14.285714285714292,19.999999999999996,,-60
"Product","/products/h552-mini-anime-silicone-sex-doll-head-elsa-babe-head",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/b480edd33282983d092c7684289d7e9e",1,2,0,0,0,0,3,,0,0,0,30,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/mini-torso",2,2,0,0,0,0,5,,0,0,0,66.5,2.5,0.5,,1,2,2,0,0,0,0,4,,0,0,0,127,2,0.5,,1,0,0,,,,,25,,,,,-47.63779527559055,25,0,,0
"Collection","/collections/demo",2,2,0,0,0,0,2,,0,0,0,1,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h984-sex-doll-head-r-irontech-doll-head",2,2,0,0,0,0,8,,0,0,0,45,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-choose-perfect-clothing-for-sex-dolls",2,2,0,0,0,0,4,,0,0,0,746.5,2,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/silicone-torso",2,2,0,0,0,0,3,,0,0,0,47.5,1.5,0.5,,1,2,2,0,0,0,0,24,,0,0,0,1357.5,12,0,,0,0,0,,,,,-87.5,,,,,-96.50092081031308,-87.5,,,
"Collection","/collections/ass-only",2,2,0,0,0,0,15,,0,0,0,138,7.5,0,,0,3,3,0,0,0,0,6,,0,0,0,16.666666666666668,2,0.6666666666666666,,2,-33.333333333333336,-33.333333333333336,,,,,150,,,,,727.9999999999999,275,-99.99999999999999,,-100
,"/en-fi/products/f3690-161cm5-3ft-stella-f-cup-tpe-brunette-chinese-girl-big-ass-love-doll-se-doll",2,2,0,0,0,0,2,,0,0,0,1,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2127-173cm5-7ft-45kg-h-cup-bbw-tpe-sex-doll%E4%B8%A8wm-doll",2,2,0,0,0,0,11,,0,0,0,210.5,5.5,0.5,,1,1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,100,0,,,,,450,,,,,,450,-50,,-50
,"/ja/collections/aibei-doll-silicone",2,2,0,0,0,0,2,,0,0,0,1,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/featured-blog/what-are-ultra-soft-sex-dolls-the-real-feel-revolution-from-material-to-touch",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/big-ass-sex-doll-torso",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Collection","/collections/azm-doll",2,2,0,0,0,0,10,,0,0,0,255.5,5,0,,0,2,2,0,0,0,0,34,,0,0,0,515,17,0.5,,1,0,0,,,,,-70.58823529411765,,,,,-50.38834951456311,-70.58823529411765,-100,,-100
"Product","/products/f5956-165cm5ft4-35kg-b-cup-silicone-ros-flat-chest-asian-celebrity-sex-doll%E4%B8%A8doll-senior",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,52,,0,0,0,3465,52,0,,0,100,100,,,,,-96.15384615384616,,,,,-100,-98.07692307692308,,,
"Product","/products/f1860k-164cm5ft4-g-cup-dark-most-popular-sex-doll-irontech-doll",2,2,0,0,0,0,3,,0,0,0,593,1.5,0.5,,1,3,3,0,0,0,0,11,,0,0,0,24,3.6666666666666665,0.6666666666666666,,2,-33.333333333333336,-33.333333333333336,,,,,-72.72727272727273,,,,,2370.8333333333335,-59.09090909090909,-24.999999999999996,,-50
"Product","/products/h422-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",2,2,0,0,0,0,5,,0,0,0,88,2.5,0.5,,1,1,1,0,0,0,0,5,,0,0,0,103,5,0,,0,100,100,,,,,0,,,,,-14.563106796116505,-50,,,
"Collection","/collections/irontech-ai-sex-doll",2,2,0,0,0,0,6,,0,0,0,106.5,3,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/new-sex-dolls-2023-05",2,2,0,0,0,0,2,,0,0,0,0.5,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/movie-music-celebrities",2,2,0,0,0,0,2,,0,0,0,0.5,1,1,,2,4,4,0,0,0,0,20,,0,0,0,131.75,5,0.25,,1,-50,-50,,,,,-90,,,,,-99.62049335863378,-80,300,,100
"Product","/products/f2008-157cm5-1ft-28-6kg-b-cup-asian-life-size-small-breast-tpe-sex-doll-in-stock-usa-%E4%B8%A8wm-doll",2,2,0,0,0,0,3,,0,0,0,538.5,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/doggy-dildo-doll-guide-dog-knot-dildos-1",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,2,,0,0,0,139,2,0,,0,100,100,,,,,0,,,,,-100,-50,,,
"Product","/products/f2265-163cm-f-cup-althea-silicone-sex-doll-normon-doll",2,2,0,0,0,0,2,,0,0,0,0.5,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3043-163cm-5ft3-f-cup-life-like-tpe-blonde-big-tits-sex-doll-jiusheng-doll-silicone-head-%E5%A4%8D%E5%88%B6",2,2,0,0,0,0,3,,0,0,0,10,1.5,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,200,,,,,,50,-50,,0
"Product","/products/f4279-163cm5ft3-34kg-c-cup-asian-tpe-sex-doll-wm-doll",2,2,0,0,0,0,3,,0,0,0,9,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1718-156cm-5ft1-e-cup-silicone-sex-doll-starpery-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5841-160cm-5ft3-30kg-e-cup-asian-silicone-sex-doll-il-doll",2,2,0,0,0,0,2,,0,0,0,2.5,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f6123-150cm-4ft9-29kg-a-cup-flat-chested-silicone-sex-doll-sy-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,,,,,0,,,,,,0,0,,0
,"/ja/collections/climax-doll-videos",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,3,3,0,0,0,0,4,,0,0,0,13,1.3333333333333333,0.6666666666666666,,2,-33.333333333333336,-33.333333333333336,,,,,-50,,,,,-100,-24.999999999999996,50.00000000000001,,0
,"/en-ca/products/h390-ros-silicone-sex-doll-head%E4%B8%A8galatate-doll-head",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/the-most-expensive-sex-dolls-the-value-showed-in-5-spots",2,2,0,0,0,0,16,,0,0,0,582,8,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/fantasy-sex-dolls",2,2,0,0,0,0,2,,0,0,0,1.5,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/aibei-doll",2,2,0,0,0,0,17,,0,0,0,253,8.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/sex-doll-cheerleader",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
,"/en-ca/blogs/dolls-info-qustions/how-to-titty-fuck-experience-the-ultimate-pleasure-with-a-huge-breast-sex-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,7,7,0,0,0,0,13,,0,0,0,114.28571428571429,1.8571428571428572,0.7142857142857143,,5,-71.42857142857143,-71.42857142857143,,,,,-84.61538461538461,,,,,-100,-46.15384615384615,39.99999999999999,,-60
,"/en-ca/collections/torso-sex-doll-with-gel-breasts",2,2,0,0,0,0,3,,0,0,0,19,1.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/featured-blog/the-ultimate-guide-to-cleaning-powered-sex-dolls-keep-your-toy-safe-clean-and-fully-functional",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,100,,,,,,0,0,,100
"Product","/products/f305-158cm-5ft2-57kg-aisha-e-cup-tpe-big-ass-adult-big-chest-sex-doll-yl-doll",2,2,0,0,0,0,13,,0,0,0,44.5,6.5,0.5,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1463-166cm5f4-41kg-h-cup-big-breast-tpe-sex-doll-aibei-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/dolls-info-qustions/why-do-men-like-to-have-sex-with-bigass-women",2,2,0,0,0,0,3,,0,0,0,40.5,1.5,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,200,,,,,,50,-50,,0
"Collection","/collections/home-thin2",2,2,0,0,0,0,2,,0,0,0,0.5,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a602-19lb-sexy-and-real-realistic-3d-ass-sex-doll-torso-%E7%9A%84%E5%89%AF%E6%9C%AC",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,100,,,,,100,,,,,,0,0,,100
"Product","/products/f3534-172cm5-6ft-39kg-b-cup-fantasy-tpe-sex-doll%E4%B8%A8wm-doll",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/vendors",2,2,0,0,0,0,4,,0,0,0,4.5,2,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,300,,,,,,100,-50,,0
"Product","/products/t1357-3lb-black-gel-breast-luxury-big-boobs-bbw-sex-doll-torso-in-stock-usa-climax-doll",1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/vibrating-sex-doll-torso",2,2,0,0,0,0,3,,0,0,0,12.5,1.5,0.5,,1,2,2,0,0,0,0,6,,0,0,0,131,3,0,,0,0,0,,,,,-50,,,,,-90.45801526717557,-50,,,
,"/de/collections/anime-hentai-sex-doll",2,2,0,0,0,0,4,,0,0,0,119.5,2,0.5,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,100,,,,,300,,,,,,100,-50,,0
"Blog Article","/blogs/dolls-info-qustions/3-reasons-why-male-black-sex-dolls-are-popular",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/firefly-diary",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/blogs/dolls-info-qustions/%F0%9F%94%A5-top-5-most-popular-big-butt-chubby-belly-curvy-body-pornstar-style-sex-dolls-in-2025-%F0%9F%94%A5",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/tpe-sex-dolls",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/climax-doll",2,2,0,0,0,0,2,,0,0,0,0.5,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h792-sex-doll-head-silicone-irontech-doll-head",2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
