"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260601)","Sessions (20260601)","Sessions with cart additions (20260601)","Sessions that reached checkout (20260601)","Sessions that completed checkout (20260601)","Conversion rate (20260601)","Pageviews (20260601)","Checkout conversion rate (20260601)","Added to cart rate (20260601)","Reached checkout rate (20260601)","Sessions that reached and completed checkout (20260601)","Average session duration (20260601)","Pageviews per session (20260601)","Bounce rate (20260601)","Completed checkout rate (20260601)","Bounces (20260601)","Online store visitors (20260601) ","Sessions (20260601) ","Sessions with cart additions (20260601) ","Sessions that reached checkout (20260601) ","Sessions that completed checkout (20260601) ","Conversion rate (20260601) ","Pageviews (20260601) ","Checkout conversion rate (20260601) ","Added to cart rate (20260601) ","Reached checkout rate (20260601) ","Sessions that reached and completed checkout (20260601) ","Average session duration (20260601) ","Pageviews per session (20260601) ","Bounce rate (20260601) ","Completed checkout rate (20260601) ","Bounces (20260601) "
,"/en-ca/blogs/dolls-info-qustions/why-do-female-characters-in-anime-often-have-exaggeratedly-large-breasts",4,4,0,0,0,0,5,,0,0,0,4.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,4.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-effectively-reduce-the-weight-of-a-bbw-sex-doll-torso-tips-and-advice",4,4,0,0,0,0,11,,0,0,0,337.5,2.75,0.75,,3,4,4,0,0,0,0,11,,0,0,0,337.5,2.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-fi/collections/fake-pussy-fake-vagina-sex-toys",4,4,0,0,0,0,5,,0,0,0,1.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,1.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5986-158cm-5ft2-33kg-c-cup-realistic-silicone-head-sex-doll-rosretty-doll",1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4092-153cm-q-cup-full-silicone-ssbbw-biggest-bbw-sex-doll-castle-doll",3,4,0,0,0,0,8,,0,0,0,92.25,2,0.5,,2,3,4,0,0,0,0,8,,0,0,0,92.25,2,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/ja/collections/bbw-milf-sex-doll",4,4,0,0,0,0,6,,0,0,0,11,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,11,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/ros-sex-doll",4,4,0,0,0,0,41,,0,0,0,914.25,10.25,0.25,,1,4,4,0,0,0,0,41,,0,0,0,914.25,10.25,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/are-you-really-suitable-for-hentai-sex-dolls-take-the-test-and-start-your-fantasy-journey",4,4,0,0,0,0,15,,0,0,0,169.25,3.75,0.5,,2,4,4,0,0,0,0,15,,0,0,0,169.25,3.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a420-33lbsexy-and-real-realistic-ass",2,4,0,0,0,0,11,,0,0,0,84.25,2.75,0.75,,3,2,4,0,0,0,0,11,,0,0,0,84.25,2.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p379-3-86lb-anime-fake-pussy-medusa-silicone-hentai-sex-doll-mrl",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/f6163-22kg-d-cup-animal-hentai-realistic-silicone-sex-doll-castle-doll",1,4,0,0,0,0,10,,0,0,0,302.25,2.5,0.5,,2,1,4,0,0,0,0,10,,0,0,0,302.25,2.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/evasdoll-tall-silicone-doll-182cm-f737",3,4,0,0,0,0,4,,0,0,0,0,1,1,,4,3,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/exploring-the-best-breasts-for-titty-fucking",4,4,0,0,0,0,5,,0,0,0,6,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,6,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/sex-doll-in-25kg-30kg57-66lbs",4,4,0,0,0,0,13,,0,0,0,121.5,3.25,0.25,,1,4,4,0,0,0,0,13,,0,0,0,121.5,3.25,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/fake-pussy-hentai-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/vendors",4,4,0,0,0,0,20,,0,0,0,384.5,5,0.5,,2,4,4,0,0,0,0,20,,0,0,0,384.5,5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Custom Page","/pages/celebrity-sex-doll-guide",4,4,0,0,0,0,8,,0,0,0,29.5,2,0.5,,2,4,4,0,0,0,0,8,,0,0,0,29.5,2,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/b75-silicone-black-huge-tits-sex-torso-in-stock-usa-mrl",2,4,0,0,0,0,5,,0,0,0,51.5,1.25,0.75,,3,2,4,0,0,0,0,5,,0,0,0,51.5,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/se-doll-sex-bot-series-feature-comparison-waist-rotation-vs-hip-thrusting-vs-head-nodding",4,4,0,0,0,0,9,,0,0,0,64.5,2.25,0.5,,2,4,4,0,0,0,0,9,,0,0,0,64.5,2.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Checkout","/60719464687/orders/5c2f521b49358a0d4e94b906ba15d19a",2,4,0,0,0,0,4,,0,0,0,0,1,1,,4,2,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5526-150cm4-9ft-28kg-d-cup-black-sex-doll%E4%B8%A8rosretty-doll",4,4,0,0,0,0,13,,0,0,0,205.25,3.25,0.25,,1,4,4,0,0,0,0,13,,0,0,0,205.25,3.25,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/teardrop-huge-breast-sex-doll",4,4,0,0,0,0,26,,0,0,0,742.5,6.5,0.25,,1,4,4,0,0,0,0,26,,0,0,0,742.5,6.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/tpe-sex-doll-head",4,4,0,0,0,0,13,,0,0,0,229,3.25,0.5,,2,4,4,0,0,0,0,13,,0,0,0,229,3.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/silicone-butt-thighs-17-4lb",3,4,0,0,0,0,10,,0,0,0,87.25,2.5,0.5,,2,3,4,0,0,0,0,10,,0,0,0,87.25,2.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/best-vibrating-sex-torso-types-who-it-suits",4,4,0,0,0,0,6,,0,0,0,33.25,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,33.25,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/vajankle-unveiled-the-ultimate-foot-fetish-toy-that-blends-pleasure-and-fantasy",4,4,0,0,0,0,21,,0,0,0,246,5.25,0.5,,2,4,4,0,0,0,0,21,,0,0,0,246,5.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/latina-sex-doll-heads",4,4,0,0,0,0,6,,0,0,0,15.75,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,15.75,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a647-17-6lbs-scaly-fantasy-butt-silicone-ass",4,4,0,0,0,0,7,,0,0,0,337.25,1.75,0.75,,3,4,4,0,0,0,0,7,,0,0,0,337.25,1.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/featured-blog/the-science-behind-sex-doll-weight-reduction-why-lighter-better",4,4,0,0,0,0,10,,0,0,0,400.75,2.5,0.5,,2,4,4,0,0,0,0,10,,0,0,0,400.75,2.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f8193-150cm-5ft-27-5kg-silicone-anime-sex-doll-elsa-babe",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/large-breast-sex-doll",4,4,0,0,0,0,120,,0,0,0,831.25,30,0,,0,4,4,0,0,0,0,120,,0,0,0,831.25,30,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f9246-150cm-5ft-27-5kg-silicone-head-anime-full-size-sex-doll-elsa-babe",1,4,0,0,0,0,13,,0,0,0,230,3.25,0.5,,2,1,4,0,0,0,0,13,,0,0,0,230,3.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/welcome-to-future-ai-sex-doll-function-exploration",4,4,1,0,0,0,82,,0.25,0,0,1097.75,20.5,0.25,,1,4,4,1,0,0,0,82,,0.25,0,0,1097.75,20.5,0.25,,1,0,0,0,,,,0,,0,,,0,0,0,,0
,"/de/collections/mini-hentai-sex-doll",4,4,0,0,0,0,18,,0,0,0,228.25,4.5,0.25,,1,4,4,0,0,0,0,18,,0,0,0,228.25,4.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/flat-chest-japanese-sex-doll",4,4,0,0,0,0,9,,0,0,0,19.25,2.25,0.5,,2,4,4,0,0,0,0,9,,0,0,0,19.25,2.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5631-165cm-5ft5-37kg-d-cup-silicone-celebrity-sex-dollzelex-sle-2-0-in-stock-usa-canada-zelex-doll",1,4,0,0,0,0,11,,0,0,0,365.5,2.75,0.5,,2,1,4,0,0,0,0,11,,0,0,0,365.5,2.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f2276-165cm-d-cup-mary-silicone-sex-doll-normon-doll",1,4,0,0,0,0,110,,0,0,0,1395.25,27.5,0,,0,1,4,0,0,0,0,110,,0,0,0,1395.25,27.5,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/f9011-150cm-4ft9-26kg-c-cup-campus-cheerleader-girl-tpe-sex-doll-sy-doll",1,4,0,0,0,0,53,,0,0,0,1453.25,13.25,0.25,,1,1,4,0,0,0,0,53,,0,0,0,1453.25,13.25,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/md-doll",3,4,1,0,0,0,12,,0.25,0,0,661,3,0.25,,1,3,4,1,0,0,0,12,,0.25,0,0,661,3,0.25,,1,0,0,0,,,,0,,0,,,0,0,0,,0
"Product","/products/b42-7-7lbs-silicone-breast-vagina-sex-toy",3,4,0,0,0,0,11,,0,0,0,29,2.75,0.5,,2,3,4,0,0,0,0,11,,0,0,0,29,2.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/big-ass-sex-doll-cheap",4,4,0,0,0,0,6,,0,0,0,10.25,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,10.25,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/b38-17-1lb-full-bust-36-2inch-yellow-silicone-titjob-boob-job-breast-sex-titty-fucking-mammary-intercourse-sex-toy",2,4,1,1,0,0,54,0,0.25,0.25,0,534.25,13.5,0.25,0,1,2,4,1,1,0,0,54,0,0.25,0.25,0,534.25,13.5,0.25,0,1,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Product","/products/t297-34-6lbs-100cm-lightweight-life-size-flat-chested-sex-doll-torso-with-head-can-choose-no-head-climax-doll",2,4,0,0,0,0,6,,0,0,0,15.25,1.5,0.75,,3,2,4,0,0,0,0,6,,0,0,0,15.25,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f7685-157cm5-1ft-33kg-b-cup-anime-pvc-head-silicone-sex-doll%E4%B8%A8wm-doll",3,4,0,0,0,0,8,,0,0,0,219.75,2,0.5,,2,3,4,0,0,0,0,8,,0,0,0,219.75,2,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-doll-with-electric-hip-and-waist",4,4,0,0,0,0,24,,0,0,0,379.5,6,0.25,,1,4,4,0,0,0,0,24,,0,0,0,379.5,6,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/judy-rona-doll",4,4,0,0,0,0,23,,0,0,0,196.25,5.75,0.5,,2,4,4,0,0,0,0,23,,0,0,0,196.25,5.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5968-158cm-5ft2-c-cup-realistic-black-skin-silicone-head-sex-doll-rosretty-doll",3,4,0,0,0,0,5,,0,0,0,226.25,1.25,0.75,,3,3,4,0,0,0,0,5,,0,0,0,226.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5961-150cm-4ft9-f-cup-114-powerful-big-ass-tpe-ssbbw-plus-size-sex-dolls-2025-sy-doll",4,4,0,0,0,0,5,,0,0,0,18,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,18,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/black-sex-doll-under-100",3,4,0,0,0,0,5,,0,0,0,164.5,1.25,0.75,,3,3,4,0,0,0,0,5,,0,0,0,164.5,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/irontech-doll-launches-the-stunning-oriental-series",4,4,0,0,0,0,11,,0,0,0,31.5,2.75,0.75,,3,4,4,0,0,0,0,11,,0,0,0,31.5,2.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/your-first-sex-doll-the-ultimate-beginner-s-guide-to-using-her-right",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/silicone-ass",4,4,0,0,0,0,26,,0,0,0,480.75,6.5,0,,0,4,4,0,0,0,0,26,,0,0,0,480.75,6.5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/the-best-male-sex-dolls-of-2024-explained-choosing-your-ideal-lover",4,4,0,0,0,0,13,,0,0,0,85.5,3.25,0.5,,2,4,4,0,0,0,0,13,,0,0,0,85.5,3.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/doll-castle",4,4,0,0,0,0,28,,0,0,0,251,7,0.25,,1,4,4,0,0,0,0,28,,0,0,0,251,7,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/featured-blog/the-best-hyper-realistic-sex-dolls-brands-features-and-buying-guide",4,4,0,0,0,0,10,,0,0,0,35.25,2.5,0.75,,3,4,4,0,0,0,0,10,,0,0,0,35.25,2.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/ai-sex-doll",4,4,0,0,0,0,23,,0,0,0,542,5.75,0.25,,1,4,4,0,0,0,0,23,,0,0,0,542,5.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sigafun-doll-factory-photos",3,4,0,0,0,0,32,,0,0,0,167.75,8,0.5,,2,3,4,0,0,0,0,32,,0,0,0,167.75,8,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t444-37-48lb-realistic-silicone-shemale-sex-doll-torso-with-8-3-huge-detachable-dildo-lovenestle-series",4,4,0,0,0,0,12,,0,0,0,209.75,3,0.25,,1,4,4,0,0,0,0,12,,0,0,0,209.75,3,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Checkout","/60719464687/orders/324afd019a27b2a67d19b9b799017620",1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2344-151cm4-9ft-65kg-m-cup-bbw-jasmine-huge-breast-silicone-mini-sex-doll%E4%B8%A8climax-doll-pro",2,4,0,0,0,0,11,,0,0,0,62.25,2.75,0.75,,3,2,4,0,0,0,0,11,,0,0,0,62.25,2.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/elsa-babe",4,4,0,0,0,0,14,,0,0,0,203.25,3.5,0.75,,3,4,4,0,0,0,0,14,,0,0,0,203.25,3.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/in-depth-review-of-chunmomo-bezlya-collaborative-celebrity-sex-doll",4,4,0,0,0,0,17,,0,0,0,91.25,4.25,0.5,,2,4,4,0,0,0,0,17,,0,0,0,91.25,4.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/cart",4,4,0,0,0,0,20,,0,0,0,466,5,0.5,,2,4,4,0,0,0,0,20,,0,0,0,466,5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p387-mrl-snake-girl-cartoon-hentai-figure-best-pocket-pussy-small-sex-doll-silicone-19-62lb",4,4,0,0,0,0,26,,0,0,0,341.25,6.5,0.25,,1,4,4,0,0,0,0,26,,0,0,0,341.25,6.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/blogs/sex-doll-torso-blog/top-7-sex-poses-with-your-torso-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/mlw-doll",4,4,0,0,0,0,11,,0,0,0,30.5,2.75,0.75,,3,4,4,0,0,0,0,11,,0,0,0,30.5,2.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/products/f9185-t165cm5-4ft-t163cm5-3ft-33kg-c-cup-ros-silicone-lifesize-realistic-sex-doll-se-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/creating-the-perfect-companion-the-ultimate-guide-to-sex-doll-hair-care",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4005-163cm-5ft3-g-cup-asian-yuyan-silicone-chinese-sex-doll-starpery-doll",1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/europe-sex-doll-heads-1",4,4,1,0,0,0,33,,0.25,0,0,426.25,8.25,0.25,,1,4,4,1,0,0,0,33,,0.25,0,0,426.25,8.25,0.25,,1,0,0,0,,,,0,,0,,,0,0,0,,0
"Product","/products/f2387-163cm5-3ft-53kg-g-cup-s6-great-doggy-style-huge-butt-silicone-head-realistic-sex-doll-2025%E4%B8%A8sy-doll",4,4,0,0,0,0,20,,0,0,0,204.75,5,0.75,,3,4,4,0,0,0,0,20,,0,0,0,204.75,5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-sex-doll-heads",4,4,0,0,0,0,14,,0,0,0,112,3.5,0.25,,1,4,4,0,0,0,0,14,,0,0,0,112,3.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/sex-doll-feet",4,4,0,0,0,0,44,,0,0,0,320,11,0.25,,1,4,4,0,0,0,0,44,,0,0,0,320,11,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/sex-doll-anal",4,4,0,0,0,0,83,,0,0,0,1120,20.75,0.5,,2,4,4,0,0,0,0,83,,0,0,0,1120,20.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/a",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f9141-doll-senior-huge-boob-sex-doll-anime-asian-ros-gel-breast-silicone-170cm-43kg",4,4,0,0,0,0,6,,0,0,0,162.75,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,162.75,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-elf-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/ros-sex-doll-heads-1",4,4,0,0,0,0,9,,0,0,0,99.5,2.25,0.5,,2,4,4,0,0,0,0,9,,0,0,0,99.5,2.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/xingse",4,4,0,0,0,0,22,,0,0,0,134,5.5,0.25,,1,4,4,0,0,0,0,22,,0,0,0,134,5.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/4-things-tell-you-how-to-use-a-lesbian-sex-doll",4,4,0,0,0,0,9,,0,0,0,65.5,2.25,0.75,,3,4,4,0,0,0,0,9,,0,0,0,65.5,2.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/products/yeloly-ssbbw-silicone-torso-75cm-t778",4,4,0,0,0,0,13,,0,0,0,136,3.25,0.75,,3,4,4,0,0,0,0,13,,0,0,0,136,3.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-fi/collections/sex-doll-head",3,4,1,1,1,0.25,36,1,0.25,0.25,1,1141.25,9,0,1,0,3,4,1,1,1,0.25,36,1,0.25,0.25,1,1141.25,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
"Blog Article","/blogs/dolls-info-qustions/the-ultimate-guide-to-best-stuffed-animal-sex-dolls-in-2025",4,4,0,0,0,0,16,,0,0,0,107.75,4,0.75,,3,4,4,0,0,0,0,16,,0,0,0,107.75,4,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t706-70-54lb-lifesize-vibrating-sucking-sex-doll-torso-luxury-sexiest-stripper-plump-hot-sex-toy-for-man",2,4,0,0,0,0,6,,0,0,0,45,1.5,0.5,,2,2,4,0,0,0,0,6,,0,0,0,45,1.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f685-170cm-realistic-silicone-sex-doll-zelex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-fix-a-sex-doll-a-comprehensive-guide",3,4,0,0,0,0,14,,0,0,0,59.25,3.5,0.5,,2,3,4,0,0,0,0,14,,0,0,0,59.25,3.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/climax-doll-videos",4,4,0,0,0,0,7,,0,0,0,18.5,1.75,0.5,,2,4,4,0,0,0,0,7,,0,0,0,18.5,1.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/hentai-sex-doll-1v1-real-test-on-the-cleaning-resistance-of-ultra-durable-makeup-vs-regular-makeup",4,4,0,0,0,0,17,,0,0,0,340,4.25,0.5,,2,4,4,0,0,0,0,17,,0,0,0,340,4.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/h892-silicone-sex-doll-head-elsa-babe-head",1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/elsa-babe-doll-craftsmanship-introduction",4,4,0,0,0,0,12,,0,0,0,282.25,3,0.25,,1,4,4,0,0,0,0,12,,0,0,0,282.25,3,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/japanese-cosplay-sex-doll",4,4,0,0,0,0,14,,0,0,0,48,3.5,0.25,,1,4,4,0,0,0,0,14,,0,0,0,48,3.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/fake-ass-sex-toy",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/zelex-sle-3-0-upgrade-all-new-features-same-great-price",4,4,0,0,0,0,18,,0,0,0,133.5,4.5,0.75,,3,4,4,0,0,0,0,18,,0,0,0,133.5,4.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-is-the-difference-between-ai-sex-dolls-and-sex-robots",4,4,0,0,0,0,5,,0,0,0,30.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,30.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/gaming-celebrities",4,4,0,0,0,0,6,,0,0,0,5,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,5,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a461-27-87lb-caroline-big-ass-sex-doll-torso-lovenestle",4,4,0,0,0,0,6,,0,0,0,28.75,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,28.75,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/silicone-pocket-pussy",3,4,1,1,0,0,19,0,0.25,0.25,0,110.75,4.75,0.25,0,1,3,4,1,1,0,0,19,0,0.25,0.25,0,110.75,4.75,0.25,0,1,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Collection","/collections/tpe-body-silicone-head",4,4,0,0,0,0,66,,0,0,0,320,16.5,0.25,,1,4,4,0,0,0,0,66,,0,0,0,320,16.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/japanese-milf-sex-doll",4,4,0,0,0,0,16,,0,0,0,135.75,4,0.5,,2,4,4,0,0,0,0,16,,0,0,0,135.75,4,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-pick-a-fake-pussy-and-sex-doll-torso",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/shoot-videos-for-you-01-demystifying-the-sex-doll-factory",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
