"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_period)","Sessions (previous_period)","Sessions with cart additions (previous_period)","Sessions that reached checkout (previous_period)","Sessions that completed checkout (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Checkout conversion rate (previous_period)","Added to cart rate (previous_period)","Reached checkout rate (previous_period)","Sessions that reached and completed checkout (previous_period)","Average session duration (previous_period)","Pageviews per session (previous_period)","Bounce rate (previous_period)","Completed checkout rate (previous_period)","Bounces (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Sessions with cart additions (previous_period) ","Sessions that reached checkout (previous_period) ","Sessions that completed checkout (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Checkout conversion rate (previous_period) ","Added to cart rate (previous_period) ","Reached checkout rate (previous_period) ","Sessions that reached and completed checkout (previous_period) ","Average session duration (previous_period) ","Pageviews per session (previous_period) ","Bounce rate (previous_period) ","Completed checkout rate (previous_period) ","Bounces (previous_period) "
"Product","/products/v321-silicone-realistic-feet-with-socks-sock-fleshlight-for-unique-fetish",1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-80,-20,,,,,-20,,,,,,0,0,,-20
"Product","/products/t643-48-5lb-chubby-belly-bbw-life-size-realistic-1-1-plump-fat-woman-sex-doll-torso",4,4,0,0,0,0,17,,0,0,0,151,4.25,0.75,,3,5,5,0,0,0,0,7,,0,0,0,71.6,1.4,0.8,,4,-20,-20,,,,,142.85714285714286,,,,,110.89385474860337,203.57142857142858,-6.250000000000005,,-25
"Blog Article","/blogs/dolls-info-qustions/the-ultimate-guide-to-starpery-sex-dolls-the-realism-and-innovation",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/budget-under-200-check-out-these-7-cheap-mini-sex-dolls",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,8,8,0,0,0,0,27,,0,0,0,71,3.375,0.5,,4,-50,-50,,,,,-85.18518518518519,,,,,-100,-70.37037037037037,100,,0
,"/ja/blogs/dolls-info-qustions/whats-the-deal-with-moaning-sex-robots-anyway",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,8,8,0,0,0,0,14,,0,0,0,18.25,1.75,0.75,,6,-50,-50,,,,,-71.42857142857143,,,,,-100,-42.857142857142854,33.333333333333336,,-33.333333333333336
"Product","/products/597-12lb-36-5cm-bbw-pear-shaped-saggy-breasts-sex-doll-torso",3,4,0,0,0,0,8,,0,0,0,97.25,2,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/oral-sex-cleaning-maintaining-the-cleanliness-of-your-sex-doll-s-oral-cavity",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,100,100,,,,,100,,,,,,0,0,,100
"Blog Article","/blogs/dolls-info-qustions/are-you-really-suitable-for-hentai-sex-dolls-take-the-test-and-start-your-fantasy-journey",4,4,0,0,0,0,5,,0,0,0,4.5,1.25,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/irontech-ai-sex-doll",4,4,0,0,0,0,19,,0,0,0,301,4.75,0.25,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/huge-breasts-japanese-sex-doll",4,4,0,0,0,0,24,,0,0,0,186.25,6,0.75,,3,5,5,0,0,0,0,25,,0,0,0,623.2,5,0.2,,1,-20,-20,,,,,-4,,,,,-70.11392811296534,20,275,,200
"Product","/products/t69-43lb-belle-lifelike-silicone-sex-doll-torso-sigafun-doll",4,4,0,0,0,0,8,,0,0,0,60.75,2,0.75,,3,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,100,100,,,,,300,,,,,,100,-25,,50
"Blog Article","/blogs/featured-blog/the-ultimate-guide-to-cleaning-powered-sex-dolls-keep-your-toy-safe-clean-and-fully-functional",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,3,4,0,0,0,0,4,,0,0,0,0,1,1,,4,33.333333333333336,0,,,,,0,,,,,,0,0,,0
"Custom Page","/pages/ai-sex-doll-function",4,4,0,0,0,0,50,,0,0,0,643.75,12.5,0.25,,1,3,3,0,0,0,0,7,,0,0,0,108.33333333333333,2.3333333333333335,0.3333333333333333,,1,33.333333333333336,33.333333333333336,,,,,614.2857142857143,,,,,494.2307692307692,435.71428571428567,-24.999999999999996,,0
,"/en-ca/collections/petite-sex-doll",4,4,0,0,0,0,5,,0,0,0,6.25,1.25,0.75,,3,6,6,0,0,0,0,19,,0,0,0,138.33333333333334,3.1666666666666665,0.5,,3,-33.333333333333336,-33.333333333333336,,,,,-73.6842105263158,,,,,-95.48192771084337,-60.526315789473685,50,,0
"Custom Page","/pages/ai-robot-function-videos",4,4,0,0,0,0,12,,0,0,0,140.25,3,0.25,,1,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,33.333333333333336,33.333333333333336,,,,,300,,,,,,200,-75,,-66.66666666666667
"Blog Article","/blogs/dolls-info-qustions/2024-why-does-my-realistic-sex-toy-smell-like-chemicals",3,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/lusandy-doll",4,4,0,0,0,0,6,,0,0,0,29.75,1.5,0.75,,3,5,5,0,0,0,0,13,,0,0,0,284.6,2.6,0.2,,1,-20,-20,,,,,-53.84615384615385,,,,,-89.54673225579762,-42.307692307692314,275,,200
"Product","/products/in-stock-usa-p80-8-82lb-diphallia-futanari-big-penis-double-penis-shemale-femboy-hentai-cheap-male-sex-doll-torso-mrl",3,4,0,0,0,0,5,,0,0,0,0.75,1.25,0.75,,3,5,5,0,0,0,0,8,,0,0,0,154,1.6,0.6,,3,-40,-20,,,,,-37.5,,,,,-99.51298701298701,-21.875000000000004,25.000000000000004,,0
"Product","/products/591sex-doll-torso",3,4,0,0,0,0,19,,0,0,0,136.25,4.75,0.25,,1,1,1,1,1,1,1,49,1,1,1,1,4615,49,0,1,0,200,300,-100,-100,-100,-100,-61.224489795918366,,-100,-100,-100,-97.04767063921993,-90.3061224489796,,,
"Product","/products/p89-11-24lb-big-penis-sex-doll-for-women-anal-sex-toy-male-sex-dolls-torso-mrl",3,4,0,0,0,0,13,,0,0,0,435,3.25,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/japanese-milf-sex-doll",4,4,0,0,0,0,9,,0,0,0,41.5,2.25,0.75,,3,8,8,0,0,0,0,21,,0,0,0,271.75,2.625,0.75,,6,-50,-50,,,,,-57.142857142857146,,,,,-84.72861085556578,-14.285714285714286,0,,-50
"Blog Article","/blogs/dolls-info-qustions/sy-doll-redefining-oral-interaction-for-robotic-sex-dolls",4,4,0,0,0,0,6,,0,0,0,154,1.5,0.75,,3,6,7,0,0,0,0,344,,0,0,0,2215.1428571428573,49.142857142857146,0.5714285714285714,,4,-33.333333333333336,-42.857142857142854,,,,,-98.25581395348837,,,,,-93.04785244421515,-96.94767441860465,31.250000000000007,,-25
"Custom Page","/pages/video6",4,4,0,0,0,0,22,,0,0,0,794.25,5.5,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/realistic-sex-dolls",4,4,0,0,0,0,6,,0,0,0,19.25,1.5,0.75,,3,3,3,0,0,0,0,35,,0,0,0,524,11.666666666666666,0.3333333333333333,,1,33.333333333333336,33.333333333333336,,,,,-82.85714285714286,,,,,-96.32633587786259,-87.14285714285714,125.00000000000001,,200
,"/ja/collections/full-size-type-torso",2,4,0,0,0,0,24,,0,0,0,456.25,6,0.25,,1,1,1,0,0,0,0,14,,0,0,0,259,14,0,,0,100,300,,,,,71.42857142857143,,,,,76.15830115830116,-57.142857142857146,,,
"Product","/products/f4890-169cm-5ft5-50kg-d-cup-big-breasts-silicone-head-tpe-body-life-size-bbw-ai-sex-doll-sy-dolls",4,4,1,0,0,0,19,,0.25,0,0,664.5,4.75,0,,0,2,2,0,0,0,0,13,,0,0,0,167,6.5,0.5,,1,100,100,,,,,46.15384615384615,,,,,297.90419161676647,-26.923076923076923,-100,,-100
"Collection","/collections/rosertty-doll",3,4,0,0,0,0,196,,0,0,0,3752.75,49,0,,0,5,5,0,0,0,0,17,,0,0,0,198.2,3.4,0.4,,2,-40,-20,,,,,1052.9411764705883,,,,,1793.4157416750759,1341.1764705882354,-100,,-100
,"/en-ca/collections/life-size-anime-sex-doll",4,4,0,0,0,0,10,,0,0,0,47.75,2.5,0.5,,2,2,2,0,0,0,0,4,,0,0,0,14.5,2,0.5,,1,100,100,,,,,150,,,,,229.31034482758622,25,0,,100
"Blog Article","/blogs/dolls-info-qustions/whether-sex-dolls-can-be-rented",4,4,0,0,0,0,9,,0,0,0,56.75,2.25,0.75,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,800,,,,,,125,-25,,200
"Collection","/collections/shemale-sex-doll",4,4,0,0,0,0,11,,0,0,0,30.25,2.75,0.5,,2,3,4,0,0,0,0,13,,0,0,0,73,3.25,0.25,,1,33.333333333333336,0,,,,,-15.384615384615385,,,,,-58.56164383561644,-15.384615384615385,100,,100
"Blog Article","/blogs/dolls-info-qustions/little-secrets-about-vagina-and-anus-of-sex-dolls",3,4,0,0,0,0,5,,0,0,0,81.25,1.25,0.75,,3,5,5,0,0,0,0,10,,0,0,0,41.6,2,0.8,,4,-40,-20,,,,,-50,,,,,95.3125,-37.5,-6.250000000000005,,-25
"Product","/products/f8539-161cm-39-6kg-ros-silicone-head-tpe-body-full-size-adult-sex-doll-lori-ridmii-%E5%89%AF%E6%9C%AC",4,4,1,0,0,0,7,,0.25,0,0,29.5,1.75,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/electric-male-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,300,,,,,,0,0,,300
"Blog Article","/blogs/sex-doll-torso-blog/7-minutes-to-take-you-to-find-the-most-suitable-male-torso-sex-doll",3,4,0,0,0,0,12,,0,0,0,12,3,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t453-31-66lb-silicone-life-size-anime-sex-doll-torso-lovenestle",1,4,0,0,0,0,6,,0,0,0,4.25,1.5,0.5,,2,1,5,0,0,0,0,6,,0,0,0,202.2,1.2,0.8,,4,0,-20,,,,,0,,,,,-97.8981206726014,25.000000000000004,-37.5,,-50
"Blog Article","/blogs/sex-doll-option-videos/video-11-electric-hip-and-waist",4,4,0,0,0,0,6,,0,0,0,158.25,1.5,0.75,,3,8,8,0,0,0,0,16,,0,0,0,133.875,2,0.875,,7,-50,-50,,,,,-62.5,,,,,18.207282913165265,-25,-14.285714285714286,,-57.142857142857146
,"/de/blogs/dolls-info-qustions/%F0%9F%94%A5-2025-best-fake-ass-sex-toy-recommendations-6-ultra-realistic-big-booty-dolls-for-ultimate-pleasure",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,3,3,0,0,0,0,16,,0,0,0,183,5.333333333333333,0.3333333333333333,,1,33.333333333333336,33.333333333333336,,,,,-75,,,,,-100,-81.25,200.00000000000003,,300
"Product","/products/d4180-8-lbs%E4%B8%A86-89-realistic-silicone-dildo-with-veined-texture-and-suction-cup-base",4,4,0,0,0,0,5,,0,0,0,1.25,1.25,0.75,,3,5,5,0,0,0,0,6,,0,0,0,4.8,1.2,0.8,,4,-20,-20,,,,,-16.666666666666668,,,,,-73.95833333333334,4.1666666666666705,-6.250000000000005,,-25
,"/de/collections/silicone-ass",4,4,0,0,0,0,10,,0,0,0,37.5,2.5,0.75,,3,4,4,0,0,0,0,11,,0,0,0,76.25,2.75,0.75,,3,0,0,,,,,-9.090909090909092,,,,,-50.81967213114754,-9.090909090909092,0,,0
,"/de/collections/huge-tits-sex-doll",4,4,0,0,0,0,18,,0,0,0,145.75,4.5,0,,0,1,1,0,0,0,0,2,,0,0,0,8,2,0,,0,300,300,,,,,800,,,,,1721.875,125,,,
"Collection","/collections/big-ass-sex-doll-mini-torso",4,4,0,0,0,0,12,,0,0,0,293.75,3,0.5,,2,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,200,,,,,,200,-50,,-50
"Collection","/collections/the-best-male-sex-dolls-of-2024-explained-choosing-your-ideal-lover",4,4,0,0,0,0,30,,0,0,0,179,7.5,0.5,,2,15,15,0,0,0,0,29,,0,0,0,39.93333333333333,1.9333333333333333,0.6666666666666666,,10,-73.33333333333333,-73.33333333333333,,,,,3.4482758620689653,,,,,348.24707846410683,287.9310344827586,-24.999999999999996,,-80
"Collection","/collections/self-cleaning-ai-sex-doll",4,4,0,0,0,0,7,,0,0,0,35.25,1.75,0.75,,3,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,33.333333333333336,33.333333333333336,,,,,133.33333333333334,,,,,,75,-25,,0
,"/en-fi/collections/all",4,4,1,0,0,0,20,,0.25,0,0,129.25,5,0.5,,2,4,4,0,0,0,0,8,,0,0,0,49.5,2,0.5,,2,0,0,,,,,150,,,,,161.11111111111111,150,0,,0
"Blog Article","/blogs/dolls-info-qustions/big-booty-sex-doll-a-complete-breakdown",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5996-164cm5-4ft-36kg-d-cup-silicone-head-celebrity-sex-doll-%E4%B8%A8rosretty-doll",1,4,0,0,0,0,5,,0,0,0,48.75,1.25,0.75,,3,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,100,,,,,150,,,,,,25,-25,,50
,"/en-ca/collections/mini-sex-doll-torso",4,4,0,0,0,0,5,,0,0,0,8.75,1.25,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/sex-doll-shops-in-la",4,4,0,0,0,0,16,,0,0,0,56.25,4,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/ddba49c830a1315e4c0eb1c55faeab0a",3,4,0,0,0,0,14,,0,0,0,83,3.5,0.5,,2,1,2,0,0,0,0,3,,0,0,0,14.5,1.5,0.5,,1,200,100,,,,,366.6666666666667,,,,,472.41379310344826,133.33333333333334,0,,100
"Blog Article","/blogs/dolls-info-qustions/in-depth-review-of-chunmomo-bezlya-collaborative-celebrity-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,-33.333333333333336,-42.857142857142854,,,,,-42.857142857142854,,,,,,0,0,,-42.857142857142854
"Blog Article","/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll",4,4,0,0,0,0,8,,0,0,0,21.25,2,0.75,,3,9,9,0,0,0,0,14,,0,0,0,107.77777777777777,1.5555555555555556,0.6666666666666666,,6,-55.55555555555556,-55.55555555555556,,,,,-42.857142857142854,,,,,-80.28350515463917,28.57142857142857,12.500000000000007,,-50
"Collection","/collections/effeminate-femboy-sex-doll",4,4,0,0,0,0,43,,0,0,0,392.25,10.75,0,,0,12,12,0,0,0,0,15,,0,0,0,4.666666666666667,1.25,0.9166666666666666,,11,-66.66666666666667,-66.66666666666667,,,,,186.66666666666666,,,,,8305.357142857141,760,-100,,-100
"Product","/products/a418-8lb-sexy-and-real-fat-lady-ass-realistic-chubby-sex-doll-torso",3,4,0,0,0,0,17,,0,0,0,403.25,4.25,0.25,,1,6,6,0,0,0,0,14,,0,0,0,224.33333333333334,2.3333333333333335,0.5,,3,-50,-33.333333333333336,,,,,21.428571428571427,,,,,79.75482912332836,82.14285714285714,-50,,-66.66666666666667
"Collection","/collections/mlw-doll",4,4,0,0,0,0,7,,0,0,0,36.5,1.75,0.5,,2,2,2,0,0,0,0,11,,0,0,0,1330,5.5,0.5,,1,100,100,,,,,-36.36363636363637,,,,,-97.25563909774436,-68.18181818181819,0,,100
,"/de/collections/full-femboy-sex-doll",4,4,0,0,0,0,12,,0,0,0,68.5,3,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/recommended-small-breast-sex-dolls-suitable-for-japanese-porn-student-movies",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,5,5,0,0,0,0,17,,0,0,0,802.8,3.4,0.8,,4,-20,-20,,,,,-76.47058823529412,,,,,-100,-70.58823529411765,24.999999999999993,,0
"Product","/products/t666-39-7lbs-luxury-super-realistic-human-size-silicone-torso-sex-doll",3,4,0,0,0,0,8,,0,0,0,197.5,2,0.5,,2,4,4,0,0,0,0,21,,0,0,0,502.25,5.25,0,,0,-25,0,,,,,-61.904761904761905,,,,,-60.676953708312595,-61.904761904761905,,,
"Product","/products/f2588-165cm-5ft4-g-cup-realistic-silicone-sex-doll-irontech-doll",4,4,0,0,0,0,19,,0,0,0,165.75,4.75,0.25,,1,5,5,0,0,0,0,26,,0,0,0,440.2,5.2,0.6,,3,-20,-20,,,,,-26.923076923076923,,,,,-62.346660608814176,-8.653846153846157,-58.333333333333336,,-66.66666666666667
"Blog Article","/blogs/featured-blog/2026-sex-doll-lubricant-recommendations-find-the-perfect-formula-for-your-experience",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,8,8,0,0,0,0,14,,0,0,0,145.125,1.75,0.875,,7,-50,-50,,,,,-71.42857142857143,,,,,-100,-42.857142857142854,14.285714285714286,,-42.857142857142854
"Product","/products/f2387-163cm5-3ft-53kg-g-cup-s6-great-doggy-style-huge-butt-silicone-head-realistic-sex-doll-2025%E4%B8%A8sy-doll",4,4,1,0,0,0,44,,0.25,0,0,1490.5,11,0.25,,1,2,3,0,0,0,0,45,,0,0,0,597,15,0.6666666666666666,,2,100,33.333333333333336,,,,,-2.2222222222222223,,,,,149.66499162479062,-26.666666666666668,-62.5,,-50
"Collection","/collections/luxurious-torso-sex-doll",2,4,0,0,0,0,7,,0,0,0,19,1.75,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1370-158cm-i-cup-rachel-sex-doll-irontech-doll",4,4,0,0,0,0,5,,0,0,0,44.5,1.25,0.75,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,400,,,,,,25,-25,,200
"Collection","/collections/anime-sex-doll-head",4,4,0,0,0,0,28,,0,0,0,147.25,7,0.25,,1,1,1,0,0,0,0,10,,0,0,0,704,10,0,,0,300,300,,,,,180,,,,,-79.08380681818181,-30,,,
,"/en-ca/collections/torso-dildo",4,4,0,0,0,0,20,,0,0,0,862.5,5,0.25,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,1900,,,,,,400,-75,,0
,"/en-ca/collections/black-male-sex-doll",4,4,0,0,0,0,11,,0,0,0,203.25,2.75,0.25,,1,4,4,0,0,0,0,7,,0,0,0,23.5,1.75,0.75,,3,0,0,,,,,57.142857142857146,,,,,764.8936170212766,57.142857142857146,-66.66666666666667,,-66.66666666666667
"Collection","/collections/arab-sex-doll-experience-the-exotic-allure",4,4,0,0,0,0,6,,0,0,0,7.75,1.5,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/foot-smother-a-guide-to-safe-and-sensual-play",4,4,0,0,0,0,6,,0,0,0,0.75,1.5,0.75,,3,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,-33.333333333333336,-33.333333333333336,,,,,0,,,,,,50,-25,,-50
"Collection","/collections/curvy-sex-dolls",4,4,0,0,0,0,13,,0,0,0,415.25,3.25,0.5,,2,10,10,0,0,0,0,12,,0,0,0,27.6,1.2,0.8,,8,-60,-60,,,,,8.333333333333334,,,,,1404.5289855072463,170.83333333333331,-37.5,,-75
"Product","/products/f6255k-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-with-ros-head-in-stock-usa-top-cydoll",4,4,0,0,0,0,7,,0,0,0,17.75,1.75,0.5,,2,18,19,0,0,0,0,42,,0,0,0,138.6315789473684,2.210526315789474,0.5789473684210527,,11,-77.77777777777777,-78.94736842105263,,,,,-83.33333333333333,,,,,-87.1962794229309,-20.833333333333343,-13.63636363636364,,-81.81818181818181
,"/en-ca/collections/pocket-pussy",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,1,1,1,0.25,24,1,0.25,0.25,1,842.75,6,0.5,1,2,0,0,-100,-100,-100,-100,-83.33333333333333,,-100,-100,-100,-100,-83.33333333333333,100,,100
"Product","/collections/sex-doll-torso/products/562-fat-ass-torso-doll-silicone-ass",4,4,0,0,0,0,17,,0,0,0,160,4.25,0.25,,1,3,3,0,0,0,0,10,,0,0,0,57,3.3333333333333335,0,,0,33.333333333333336,33.333333333333336,,,,,70,,,,,180.7017543859649,27.499999999999996,,,
"Collection","/collections/japanese-cosplay-sex-doll",4,4,0,0,0,0,8,,0,0,0,16.5,2,0.75,,3,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,100,100,,,,,300,,,,,,100,-25,,50
"Blog Article","/blogs/featured-blog/best-torso-sex-doll-brands-of-2026",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,5,6,0,0,0,0,25,,0,0,0,301.5,4.166666666666667,0.3333333333333333,,2,-20,-33.333333333333336,,,,,-84,,,,,-100,-76,200.00000000000003,,100
"Product","/products/t284-103cm-3ft5-j-cup-natural-sophia-lane-a-silicone-sex-doll-torso-with-head-se-doll",4,4,0,0,0,0,14,,0,0,0,343.5,3.5,0.5,,2,1,1,0,0,0,0,3,,0,0,0,555,3,0,,0,300,300,,,,,366.6666666666667,,,,,-38.108108108108105,16.666666666666668,,,
"Product","/products/t442-91-93lb-silicone-big-booty-life-sex-doll-torso-lovenestle",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,300,,,,,,0,0,,300
"Product","/products/593-49lb-80cm-the-realistic-flat-chested-sex-doll-torso-delicate-skin-graceful-figure",4,4,0,0,0,0,14,,0,0,0,220.25,3.5,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/full-round-huge-breast-sex-doll",4,4,0,0,0,0,12,,0,0,0,120,3,0.25,,1,4,4,0,0,0,0,57,,0,0,0,814.75,14.25,0,,0,0,0,,,,,-78.94736842105263,,,,,-85.27155569193005,-78.94736842105263,,,
,"/de/collections/celebrity-sex-dolls",4,4,0,0,0,0,7,,0,0,0,123.25,1.75,0.25,,1,3,3,0,0,0,0,6,,0,0,0,6.666666666666667,2,0,,0,33.333333333333336,33.333333333333336,,,,,16.666666666666668,,,,,1748.7499999999998,-12.5,,,
"Product","/products/f2233-150cm-4ft9-a-cup-realistic-tpe-sex-doll-sy-doll",2,4,0,0,0,0,14,,0,0,0,72.5,3.5,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/lesbian-beginners-guide-how-to-use-lesbian-sex-dolls",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,2,2,0,0,0,0,4,,0,0,0,409.5,2,0.5,,1,100,100,,,,,0,,,,,-100,-50,100,,300
"Product","/products/f2430-158cm-5ft2-40kg-x-cup-bbs-lustina-weight-reduction-full-silicone-sex-doll-starpery-doll",4,4,0,0,0,0,5,,0,0,0,5.5,1.25,0.75,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,400,,,,,,25,-25,,200
,"/en-ca/collections/animal-hentai-sex-doll",4,4,0,0,0,0,7,,0,0,0,31.25,1.75,0.5,,2,7,7,0,0,0,0,16,,0,0,0,33.57142857142857,2.2857142857142856,0.2857142857142857,,2,-42.857142857142854,-42.857142857142854,,,,,-56.25,,,,,-6.914893617021271,-23.437499999999993,75.00000000000001,,0
"Blog Article","/blogs/dolls-info-qustions/sex-torso-vs-masturbation-which-one-is-right-for-you-this-article-has-the-answer",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/huge-breast-torso-sex-doll",4,4,0,0,0,0,17,,0,0,0,49.75,4.25,0.5,,2,6,6,0,0,0,0,25,,0,0,0,309.6666666666667,4.166666666666667,0.16666666666666666,,1,-33.333333333333336,-33.333333333333336,,,,,-32,,,,,-83.93433799784715,1.9999999999999927,200.00000000000003,,100
,"/en-fi/blogs/dolls-info-qustions/discover-the-secrets-of-the-vagina",4,4,0,0,0,0,21,,0,0,0,184,5.25,0.75,,3,1,1,0,0,0,0,3,,0,0,0,541,3,0,,0,300,300,,,,,600,,,,,-65.98890942698706,75,,,
"Collection","/collections/lesbian-sex-doll-1",4,4,0,0,0,0,18,,0,0,0,304.5,4.5,0.25,,1,4,4,0,0,0,0,6,,0,0,0,18.25,1.5,0.75,,3,0,0,,,,,200,,,,,1568.4931506849316,200,-66.66666666666667,,-66.66666666666667
"Blog Article","/blogs/dolls-info-qustions/what-oral-depth-of-a-sex-doll-head-is-best-for-blowjobs",4,4,0,0,0,0,39,,0,0,0,553,9.75,0.5,,2,1,1,0,0,0,0,6,,0,0,0,1485,6,0,,0,300,300,,,,,550,,,,,-62.76094276094276,62.5,,,
"Collection","/collections/haughty-hentai-sex-doll",4,4,0,0,0,0,22,,0,0,0,191,5.5,0.5,,2,1,1,0,0,0,0,2,,0,0,0,23,2,0,,0,300,300,,,,,1000,,,,,730.4347826086956,175,,,
"Product","/products/f5937-155mcm5-1ft-40kg-2-0-g-cup-asian-anime-silicone-head-chinese-sex-doll-bezlya-doll",2,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t901-21-51lb-c-cup-7-08-dildo-electric-shemale-big-penis-male-female-sex-doll-torso-adult-toys",4,4,0,0,0,0,25,,0,0,0,243.75,6.25,0.5,,2,1,1,0,0,0,0,4,,0,0,0,634,4,0,,0,300,300,,,,,525,,,,,-61.55362776025237,56.25,,,
"Product","/products/f2384-163cm5-3ft-g-cup-s6-super-fat-bbw-huge-ass-sex-doll%E4%B8%A8sy-doll",4,4,0,0,0,0,15,,0,0,0,110.5,3.75,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a720-103-6lb-doggy-style-bbw-1-1-fat-big-ass-sex-doll-torso",3,3,0,0,0,0,15,,0,0,0,205,5,0.6666666666666666,,2,4,4,0,0,0,0,12,,0,0,0,56.5,3,0.5,,2,-25,-25,,,,,25,,,,,262.83185840707966,66.66666666666667,33.33333333333333,,0
,"/en-fi/collections/fake-ass-sex-toy",3,3,0,0,0,0,5,,0,0,0,9.666666666666666,1.6666666666666667,0.3333333333333333,,1,1,1,0,0,0,0,7,,0,0,0,466,7,0,,0,200,200,,,,,-28.571428571428573,,,,,-97.92560801144491,-76.19047619047618,,,
