# ----------------------------------------
# 网页和屏幕: 网页路径和屏幕类
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260401
# 结束日期：20260430
网页路径和屏幕类,浏览次数,活跃用户,每位活跃用户的浏览量,每位活跃用户的平均互动时长,事件数,关键事件数,总收入,平均会话时长,跳出率,加入购物车的商品数,结账次数
/collections/bbw-torso,3,4,0.75,26.25,18,2,0,231.14178399999997,0.25,0,0
/collections/big-ass-sex-doll,3,3,1,0.6666666666666666,12,0,0,3.430654666666667,1,0,0
/collections/big-ass-sex-doll-1000-1999,3,1,3,38,11,2,0,44.473812,0,0,0
/collections/black-cocoa-sex-doll,3,2,1.5,40,10,1,0,42.501834,0,0,0
/collections/black-pocket-pussy,3,5,0.6,7,24,2,0,11.902368599999999,0.4,0,0
/collections/dang-xia-factory-photos,3,1,3,25,13,3,0,336.272347,0,0,0
/collections/el-doll,3,2,1.5,8,14,1,0,10.8631595,0.5,0,0
/collections/home-best-1,3,3,1,1.6666666666666667,14,0,0,7.873608333333333,0.3333333333333333,0,0
/collections/homepage-product-torso,3,1,3,32,7,1,0,33.733718,0,0,0
/collections/japanese-roleplay,3,1,3,16,9,0,0,210.631247,0,0,0
/collections/qita-doll-videos,3,1,3,63,13,2,0,71.457222,0,0,0
/collections/se-doll-in-stock-europe-2026,3,1,3,8,7,0,0,12.179779,0,0,0
/collections/sex-doll-lingerie,3,2,1.5,4,13,1,0,6.531435,0,0,0
/collections/sex-doll-torso/products/506-89-28lb-70cm-big-boobs-and-juicy-ass-life-size-sex-torso,3,2,1.5,12.5,11,0,0,14.9779575,0,0,0
/collections/sex-doll-torso/products/596black12-2lb-37cm-bbw-sex-doll-torso-sexy-big-tits-big-butt-sex-doll-torso,3,2,1.5,19.5,17,1,0,23.3674545,0.5,0,0
/collections/tantaly-videos,3,3,1,24.666666666666668,14,0,0,26.928438,0.6666666666666666,0,0
/collections/torso-399-699,3,1,3,13,11,0,0,252.5206315,0,0,0
/de/blogs/dolls-info-qustions/2025-best-furry-sex-doll-picks-your-fantasy-comes-to-life,3,4,0.75,23.25,18,0,0,25.6796765,0.5,0,0
/de/blogs/dolls-info-qustions/differences-between-tpe-and-silicone-sex-dolls,3,2,1.5,7,12,1,0,5.746758,0.3333333333333333,0,0
/de/blogs/dolls-info-qustions/do-older-women-still-use-sex-toys,3,3,1,7,19,0,0,10.670402666666666,0.6666666666666666,0,0
/de/blogs/dolls-info-qustions/how-to-dress-up-a-30s-sex-doll,3,3,1,0.6666666666666666,16,0,0,5.883664,1,0,0
/de/blogs/dolls-info-qustions/superhero-sex-dolls,3,3,1,17.666666666666668,19,1,0,15.27087375,0.5,0,0
/de/blogs/dolls-info-qustions/what-s-it-really-like-to-have-sex-nbsp-with-a-sex-doll,3,3,1,27.333333333333332,15,0,0,298.01606,0.3333333333333333,0,0
/de/blogs/dolls-info-qustions/your-first-sex-doll-the-ultimate-beginner-s-guide-to-using-her-right,3,10,0.3,25.3,48,2,0,57.080714416666666,0.5833333333333334,0,0
/de/cart,3,7,0.42857142857142855,6.428571428571429,25,1,0,44.40288071428572,0.14285714285714285,0,0
/de/collections/anime-elf-sex-doll,3,2,1.5,7.5,8,1,0,12.975662,0,0,0
/de/collections/black-sex-dolls,3,4,0.75,6.5,15,2,0,9.31970525,0.25,0,0
/de/collections/doll-castle,3,4,0.75,163,15,4,0,168.97083775,0.25,0,0
/de/collections/enchanting-delights-2024-top-real-sex-doll-recommendations,3,3,1,9,11,1,0,288.936937,0,0,0
/de/collections/erovenus-sex-doll,3,6,0.5,21.666666666666668,29,3,0,23.184975833333336,0.16666666666666666,0,0
/de/collections/erovenus-videos,3,3,1,1,12,0,0,4.811915,0.6666666666666666,0,0
/de/collections/fake-ass-399,3,1,3,49,6,1,0,549.67619,0,0,0
/de/collections/firefly-diary,3,3,1,2.3333333333333335,14,0,0,11577.094630666666,0.6666666666666666,0,0
/de/collections/hentai-sex-dolls-connecting-fantasy-to-reality,3,2,1.5,4,10,1,0,8.1293215,0.5,0,0
/de/collections/huge-breast-post-torso,3,4,0.75,12,14,0,0,165.32838675,0.75,0,0
/de/collections/latina-sex-doll-heads,3,2,1.5,14,14,3,0,16.283375,0.5,0,0
/de/collections/new-sex-dolls-2023-05,3,2,1.5,14.5,9,1,0,320.4221215,0,0,0
/de/collections/porn-celebrities,3,5,0.6,20.6,21,1,0,23.905356166666667,0.3333333333333333,0,0
/de/collections/ridmii-doll,3,1,3,47,8,2,0,53.70284,0,0,0
/de/collections/sex-doll-anal,3,3,1,9.666666666666666,16,1,0,10.455572,0.3333333333333333,0,0
/de/collections/sex-doll-in-stock-europe-all,3,6,0.5,18.666666666666668,19,1,0,23.276780666666667,0,0,0
/de/collections/the-best-male-sex-dolls-of-2024-explained-choosing-your-ideal-lover,3,2,1.5,31.5,15,1,0,36.315432,0,0,0
/de/collections/wm-doll-videos,3,2,1.5,11,12,0,0,17.0608105,0.5,0,0
/de/pages/avada-sitemap-collections,3,3,1,0.6666666666666666,13,0,0,2.840894,1,0,0
/de/pages/celebrity-sex-doll-guide,3,4,0.75,24.75,28,4,0,28.0506272,0.6,0,0
/de/pages/sex-doll-gif,3,3,1,2,16,0,0,7.862793333333333,0.6666666666666666,0,0
/de/products/636-foot-fetish-toys-silicone-female-feet,3,2,1.5,29.5,10,0,0,33.785122,0,0,0
/de/products/a233-33lb-sexy-and-real-realistic-big-ass-sex-doll-torso,3,3,1,50.333333333333336,13,0,0,58.71986033333334,0,0,0
/de/products/a301-41lb-realistic-big-booty-upper-thigh-silicone-torso-life-size-butt,3,2,1.5,38.5,13,1,0,85.83765,0,0,0
/de/products/a303-silicone-big-butt-torso-lightweight-realistic-vagina,3,3,1,10,11,0,0,42.739788000000004,0,0,0
/de/products/a647-17-6lbs-scaly-fantasy-butt-silicone-ass,3,2,1.5,64.5,12,2,0,80.072541,0,0,0
/de/products/b38-silicone-sex-doll-titfuck-torso-realistic-titfuck-to-climax,3,4,0.75,16.5,15,0,0,19.7113645,0,0,0
/de/products/b43-39-7-lbs-silicone-huge-breast-soft-gel-boobs-vagina-sex-toy-for-mentorso,3,3,1,25.333333333333332,18,1,0,35.518133666666664,0,0,0
/de/products/d4220-9-lbs丨7-36-realistic-silicone-dildo-with-veined-texture-and-suction-cup-base,3,1,3,6,11,0,0,66.1750945,0,0,0
/de/products/f211-158cm5ft2-41kg-s-cup-realistic-huge-tits-big-boobs-tpe-sex-doll-wm-doll,3,2,1.5,92.5,14,0,0,103.35462,0,0,0
/de/products/f3724k-163cm5-3ft-37kg-kitty-e-cup-tpe-asian-anime-sexy-fantasy-realism-woman-sex-doll-in-stock-usa-se-doll,3,3,1,17,13,0,0,20.149559666666665,0,0,0
/de/products/f4247-159cm5-2ft-27kg-b-cup-anime-tpe-hentai-sex-doll丨wm-doll,3,4,0.75,16.25,13,0,0,19.87854025,0,0,0
/de/products/f4610-165cm-5ft5-36-5kg-femboy-full-size-sex-with-silicone-head-male-sex-doll-qita-doll,3,4,0.75,14.25,13,0,0,23.7602055,0,0,0
/de/products/f4710a-150cm4ft9-45kg-j-cup-lightweight-large-breast-tpe-fat-bbw-big-booty-sex-doll-doll-castle,3,3,1,11,15,0,0,15.003877666666668,0,0,0
/de/products/f4890-169cm-5ft5-50kg-d-cup-big-breasts-silicone-head-tpe-body-life-size-bbw-ai-sex-doll-sy-dolls,3,6,0.5,77.33333333333333,17,0,0,143.70012183333333,0,0,0
/de/products/f4890-sy-dolls-big-breasts-robot-sex-big-ass-sex-doll-for-men-silicone-head-169cm-50kg,3,6,0.5,60.833333333333336,20,0,0,68.1308865,0,0,0
/de/products/f4940-158cm5-1ft-36-3kg-asian-japanese-tpe-sex-doll-qian-you,3,2,1.5,25.5,14,0,0,42.7037935,0,0,0
/de/products/f6123-150cm-4ft9-29kg-a-cup-flat-chested-silicone-sex-doll-sy-doll,3,3,1,37.666666666666664,16,0,0,46.56921566666667,0,0,0
/de/products/f6303-170cm-5-6ft-38kg-f-cup-ros-silicone-realistic-asian-sex-doll-celebrity-weight-reduction-ido-doll,3,1,3,446,15,0,0,400.116563,0,0,0
/de/products/f6304-170cm-5-6ft-38kg-f-cup-ros-silicone-realistic-sex-doll-celebrity-weight-reduction-ido-doll,3,1,3,212,15,0,0,981.413264,0,0,0
/de/products/f8009-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe,3,1,3,166,13,1,0,190.554423,0,1,0
/de/products/f8193-150cm-5ft-27-5kg-silicone-anime-sex-doll-elsa-babe,3,3,1,67,13,0,0,78.363022,0,0,0
/de/products/f8556-160cm-5ft3-30kg-f-cup-real-lady-silicone-adult-full-size-sex-doll-t02-top-fire-doll,3,2,1.5,21.5,10,0,0,58.009473,0,0,0
/de/products/f9015-161cm-5ft4-57kg-j-cup-tpe-superfat-big-ass-best-bbw-huge-tits-sex-doll-6ye,3,2,1.5,46.5,16,0,0,51.3100695,0,0,0
/de/products/f9127-163cm-40kg-silicone-head-tpe-body-full-size-adult-ai-sex-doll-ridmii,3,4,0.75,18,15,0,0,373.53180175,0,0,0
/de/products/f9141-doll-senior-huge-boob-sex-doll-anime-asian-ros-gel-breast-silicone-170cm-43kg,3,3,1,96,14,0,0,101.61529033333333,0,0,0
/de/products/f9285-178cm-5ft10-63kg-p-cup-ros-silicone-giant-sex-doll-doll-castle,3,5,0.6,19.4,18,0,0,67.8774736,0,0,0
/de/products/f9343-elsa-babe-hentai-sex-toy-silicone-head-150cm-27-5kg,3,1,3,39,10,0,0,75.27281366666666,0.3333333333333333,0,0
/de/products/judy-rona-big-butt-torso-silicone-26lb-realistic-sex-doll,3,1,3,53,16,1,0,962.029974,0,0,0
/de/products/lightweight-ass-toy-silicone-8-5lb-a805,3,1,3,171,11,0,0,12.834534666666668,0,0,0
/de/products/lusandy-big-ass-torso-gel-silicone-22lb-sex-doll,3,3,1,13.333333333333334,12,0,0,31.6721,0,0,0
/de/products/p109-3-4kg-silicone-huge-breast-anime-hentai-sex-toys-castle-doll,3,4,0.75,17,16,0,0,49.7716945,0,0,0
/de/products/p120-30cm-11-8in-2-5kg-silicone-anime-hentai-sex-doll-castle-doll,3,5,0.6,13.4,15,0,0,21.8942744,0,0,0
/de/products/p379-3-86lb-anime-fake-pussy-medusa-silicone-hentai-sex-doll-mrl,3,3,1,74.33333333333333,19,0,0,81.89590933333334,0,0,0
/de/products/p388-mrl-furry-futa-hentai-sex-doll-realistic-anime-character-pocket-pussy-4-2lb,3,3,1,21.666666666666668,17,2,0,42.381989999999995,0.3333333333333333,0,0
/de/products/p53-fake-pussy,3,1,3,40,9,0,0,47.260286,0,0,0
/de/products/p898-fake-sexy-pussy,3,3,1,69.66666666666667,16,1,0,427.917971,0,0,0
/de/products/t232-20-3lb-big-breast-torso-dildo-bisexual-torso,3,2,1.5,21.5,10,0,0,21.861320666666668,0,0,0
/de/products/t267-big-coke-male-sex-dolls-torso-dildo-for-women,3,6,0.5,42,18,0,0,159.779644,0,0,0
/de/products/t346-3-86lb-muscle-tail-anime-fake-pussy-silicone-tomboy-furry-hentai-sex-doll-mrl,3,3,1,16.333333333333332,13,1,0,18.614143000000002,0,0,0
/de/products/t412-55lb-bbw-fat-woman-torso,3,2,1.5,38,15,2,0,56.058241,0,0,0
/de/products/t434-2-69lb-silicone-male-masturbator-sex-toys-for-men-lovenestle,3,6,0.5,7.666666666666667,16,1,0,21.581192,0,0,0
/de/products/t638-23lb-life-like-tpe-bbw-chubby-sex-doll-torso,3,2,1.5,52,16,2,0,59.267579,0,0,0
/de/products/t911-94cm3ft1-25kg-d-cup-tpe-sex-doll-torso-with-head-zelex-doll,3,2,1.5,17,13,0,0,51.79912866666667,0,0,0
/de/products/t925-111cm3ft7-27-4kg-k-cup-silicone-head-movable-jaw-sle-body-bubble-butt-silicone-sex-doll-torso-with-head-zelex-doll,3,3,1,9.666666666666666,14,0,0,34.30037866666667,0,0,0
/de/products/v237-vajancle-sex-doll-feet-feet-fetish-masturbator,3,2,1.5,21,11,0,0,26.3925355,0,0,0
/de/products/v335-high-quality-silicone-vein-sex-doll-feet-for-foot-fetish,3,1,3,19,8,0,0,21.8018,0,0,0
/en-ca/blogs/dolls-info-qustions/celebrity-sex-dolls-hot-picks-6-asian-inspired-star-lookalikes,3,3,1,24,16,2,0,193.886511,0.3333333333333333,0,0
/en-ca/blogs/dolls-info-qustions/dangerous-and-fascinating-the-irresistible-allure-of-mermaid-sex-doll,3,3,1,44.333333333333336,16,0,0,47.77974633333333,0.3333333333333333,0,0
/en-ca/blogs/dolls-info-qustions/how-to-effectively-reduce-the-weight-of-a-bbw-sex-doll-torso-tips-and-advice,3,3,1,4.333333333333333,16,0,0,13.17304,0.3333333333333333,0,0
/en-ca/blogs/dolls-info-qustions/how-to-integrate-sex-toys-and-torso-sex-dolls-into-foreplay,3,3,1,44,18,1,0,44.89727633333333,0.3333333333333333,0,0
/en-ca/blogs/dolls-info-qustions/mrl-fantasy-sex-toys-realistic-anime-furry-and-monster-girl-torso-collection,3,2,1.5,56.5,17,2,0,59.652346,0,0,0
/en-ca/blogs/dolls-info-qustions/safely-disposing-the-used-sex-dolls,3,3,1,90.33333333333333,17,0,0,205.629672,0,0,0
/en-ca/blogs/dolls-info-qustions/the-latest-sex-dolls-innovations-and-breakthroughs-in-2025,3,2,1.5,13,16,1,0,64.7437695,0,0,0
/en-ca/blogs/dolls-info-qustions/top-5-sex-doll-anal,3,3,1,50.666666666666664,16,0,0,65.169735,0.3333333333333333,0,0
/en-ca/blogs/dolls-info-qustions/💡-the-ultimate-guide-to-tantaly-revolutionary-sex-dolls-that-redefine-pleasure,3,3,1,59,17,1,0,81.47587299999999,0.3333333333333333,0,0
/en-ca/blogs/featured-blog/best-torso-sex-doll-brands-of-2026,3,2,1.5,49,17,1,0,55.4627035,0,0,0
/en-ca/blogs/featured-blog/why-choose-the-irontech-silicone-sex-dolls,3,3,1,6,14,0,0,9.223650333333334,0.3333333333333333,0,0
/en-ca/blogs/sex-doll-torso-blog/8-best-sex-doll-torsos-with-heads,3,2,1.5,31.5,16,1,0,106.094063,0,0,0
/en-ca/collections/azm-doll,3,1,3,30,6,1,0,34.970375,0,0,0
/en-ca/collections/best-sellers-in-fullsize,3,2,1.5,23,11,1,0,27.467492,0,0,0
/en-ca/collections/big-ass-sex-doll-full-size,3,3,1,12.333333333333334,11,2,0,9.781858333333334,0,0,0
/en-ca/collections/black-sex-doll-premium,3,3,1,17.333333333333332,12,1,0,19.66352566666667,0,0,0
/en-ca/collections/dolls-castle-factory-photos,3,1,3,61,14,3,0,44.064803,0,0,0
/en-ca/collections/electric-pocket-pussy,3,3,1,7,13,0,0,8.291983333333333,0,0,0
/en-ca/collections/erovenus-videos,3,1,3,75,16,4,0,99.038906,0,0,0
/en-ca/collections/gel-breasts,3,1,3,78,8,1,0,79.942345,0,0,0
/en-ca/collections/hr-doll-factory-photos,3,1,3,31,12,2,0,35.425091,0,0,0
/en-ca/collections/lifesize-male-sex-doll-torso,3,2,1.5,28.5,14,1,0,29.9556015,0.5,0,0
/en-ca/collections/mini-bbw-sex-doll,3,2,1.5,19.5,17,4,0,34.9647015,0,0,0
/en-ca/collections/se-doll-videos,3,3,1,14.666666666666666,13,2,0,17.575546,0,0,0
/en-ca/collections/sex-doll-legs-feet,3,2,1.5,10,14,2,0,24.603678,0,0,0
/en-ca/collections/sex-doll-torso/products/591sex-doll-torso,3,3,1,5,15,0,0,9.922847666666668,0.3333333333333333,0,0
/en-ca/collections/torso-sex-doll-with-gel-breasts,3,3,1,23,17,3,0,28.023667333333336,0.3333333333333333,0,0
/en-ca/collections/torso-under-200,3,1,3,57,8,0,0,59.493464,0,0,0
/en-ca/collections/w-r-4-0,3,2,1.5,16.5,11,0,0,49.79017833333333,0.3333333333333333,0,0
/en-ca/pages/ai-robot-function-videos,3,2,1.5,48,20,4,0,153.601353,0,0,0
/en-ca/pages/cheap-sex-doll-guide,3,3,1,22,15,1,0,52.17020566666667,0,0,0
/en-ca/pages/dolls-video,3,1,3,48,10,1,0,69.906196,0,0,0
/en-ca/pages/the-hottest-topics-for-sex-doll-newcomers-in-2022,3,3,1,16.666666666666668,12,1,0,22.956586,0,0,0
/en-ca/pages/video6,3,2,1.5,267.5,15,1,0,271.504999,0,0,0
/en-ca/products/547-ass-doll,3,2,1.5,9,14,0,0,11.031716,0,0,0
/en-ca/products/549-6-28lb-round-ass-sex-doll-torso,3,3,1,37.333333333333336,11,0,0,40.969783666666665,0,0,0
/en-ca/products/587-18-74lbsex-doll-torso-with-fully-automatic-cleaning,3,2,1.5,81,14,0,0,110.135853,0,0,0
/en-ca/products/589-sex-doll-torso,3,4,0.75,1.25,20,0,0,6.27123425,0.75,0,0
/en-ca/products/590-sex-doll-torso,3,2,1.5,216.5,19,5,0,240.074495,0,0,0
/en-ca/products/593-49lb-80cm-the-realistic-flat-chested-sex-doll-torso-delicate-skin-graceful-figure,3,3,1,76,16,0,0,369.80951400000004,0,0,0
/en-ca/products/595-sex-doll,3,2,1.5,49,16,0,0,69.207898,0,0,0
/en-ca/products/636-foot-fetish-toys-silicone-female-feet,3,3,1,24,16,0,0,28.70141166666667,0,0,0
/en-ca/products/637-foot-fetish-toys-sexy-feet,3,2,1.5,36,13,0,0,34.59097233333333,0,0,0
/en-ca/products/672-vibrating-ass-and-pussy-toy,3,2,1.5,31.5,15,1,0,35.7129785,0,1,0
/en-ca/products/a17-25-57lbs-big-ass-mastubator,3,5,0.6,20.2,16,0,0,25.367970399999997,0.2,0,0
/en-ca/products/a214-4-4lb-pocket-pussy-for-men-duomeishi,3,1,3,26,10,0,0,31.591762,0,0,0
/en-ca/products/a302-21-4lb-silicone-realistic-big-ass-torso-with-long-waist,3,2,1.5,81.5,22,6,0,149.1881615,0,0,0
/en-ca/products/a358-27-5lb-silicone-butt-sexy-and-real-realistic-big-ass-sex-doll-torso-climax-doll,3,3,1,17.333333333333332,14,0,0,21.081704333333334,0,0,0
/en-ca/products/a410-22lbsexy-and-real-realistic-ass-chubby-masturbator-sex-doll-torso,3,2,1.5,48,15,0,0,33.63319766666667,0.3333333333333333,0,0
/en-ca/products/a571-19-4lbblack-sex-doll-torso-fat-ass,3,3,1,19,12,0,0,21.781611666666667,0,0,0
/en-ca/products/a722-31lb-silicone-real-realistic-big-ass-sexy-sex-doll-torso-butt,3,2,1.5,48,13,0,0,36.10364033333333,0,0,0
/en-ca/products/b212-2-in-1-men-top-realistic-vagina-big-breast-vagina-real-pussy-vigina-toys,3,3,1,27,16,1,0,29.369965333333337,0,0,0
/en-ca/products/b38-17-1lb-full-bust-36-2inch-yellow-silicone-titjob-boob-job-breast-sex-titty-fucking-mammary-intercourse-sex-toy,3,3,1,49.666666666666664,13,0,0,52.005322,0,0,0
/en-ca/products/f1004-159cm-k-cup-tpe-sex-doll-fun-west-doll,3,2,1.5,15,13,0,0,19.574673,0,0,0
/en-ca/products/f111-165cm-37kg-freddy-k-pop-style-man-femboy-toy-masturbator-realistic-life-size-androgynous-sex-doll-qita-doll,3,3,1,21.333333333333332,16,0,0,32.857521999999996,0,0,0
/en-ca/products/f112-165cm-37kg-edward-golden-hair-tpe-fantasy-prince-femboy-twink-sex-doll-qita-doll,3,3,1,34.666666666666664,17,0,0,45.188269999999996,0,0,0
/en-ca/products/f1294-168cm-b-cup-luna-sex-doll-irontech-doll,3,3,1,6.333333333333333,19,0,0,8.733422666666668,0.6666666666666666,0,0
/en-ca/products/f1516-159cm5ft2-43-5kg-k-cup-mouna-bbw-silicone-head-sex-doll-climax-doll-pro,3,3,1,5.333333333333333,14,0,0,47.82949466666667,0,0,0
/en-ca/products/f1633-152cm-5ft-f-cup-lifelike-shemale-femboy-doll-for-hardcore-fantasies-sy-doll,3,3,1,27,13,0,0,38.754428,0,0,0
/en-ca/products/f1711-161cm-h-cup-silicone-sex-doll-starpery-doll,3,3,1,38.333333333333336,13,0,0,46.30044733333333,0,0,0
/en-ca/products/f1809k-161cm5ft3-e-cup-kama-best-seller-sex-doll-irontech-doll,3,3,1,1,18,0,0,3.128717,1,0,0
/en-ca/products/f1988-150cm4-9ft-42-5kg-m-cup-bbw-bubble-butt-tpe-sex-dolls丨wm-doll,3,3,1,10.333333333333334,11,0,0,12.368639,0,0,0
/en-ca/products/f2009-157cm5-1ft-28-6kg-b-cup-life-size-skinny-small-flat-chested-stpe-sex-doll-in-stock-usa-丨wm-doll,3,1,3,42,12,0,0,33.591022,0.5,0,0
/en-ca/products/f2344a-151cm4-9ft-65kg-t-cup-hips-over-155-jasmine-bbw-biggest-ass-huge-breast-movable-jaw-sex-doll丨climax-doll-pro,3,3,1,48.666666666666664,13,2,0,52.055985,0,0,0
/en-ca/products/f2422-168cm-m-cup-shemale-trans-big-dick-musculature-shemale-sex-doll-castle-doll,3,3,1,3.6666666666666665,12,0,0,27.667985666666667,0,0,0
/en-ca/products/f2430-158cm-5ft2-40kg-x-cup-bbs-lustina-weight-reduction-full-silicone-sex-doll-starpery-doll,3,4,0.75,9.5,18,0,0,191.139309,0.25,0,0
/en-ca/products/f2453-164cm5-4ft-39kg-g-cup-life-size-silicone-head-sex-doll-in-stock-us-sigafun-doll,3,3,1,156,18,1,0,160.18942266666667,0,0,0
/en-ca/products/f2464-163cm5-3ft-40kg-c-cup-amani-dark-realistic-silicone-head-sex-doll-in-stock-us-sigafun-doll,3,3,1,17.333333333333332,15,3,0,19.944827,0,0,0
/en-ca/products/f2465-163cm5-3ft-40kg-c-cup-amani-natural-realistic-silicone-head-sex-doll-in-stock-us-sigafun-doll,3,3,1,36.666666666666664,14,0,0,40.38974966666667,0,0,0
/en-ca/products/f2520-161cm5-3ft-d-cup-134-real-life-silicone-head-sex-doll丨sy-doll,3,1,3,285,13,2,0,169.025036,0,0,0
/en-ca/products/f2522-159cm5-2ft-37kg-a-cup-lyra-realistic-silicone-sex-doll-fun-west-doll,3,3,1,41,15,0,0,43.074718,0,0,0
/en-ca/products/f2540-161cm5ft3-29kg-a-cup-vanessa-flat-chested-sex-dolls-irontech-doll,3,3,1,31,13,0,0,79.132921,0,0,0
/en-ca/products/f2556-159cm5-2ft-37kg-a-cup-youthful-look-realistic-silicone-sex-doll-in-stock-usa-fun-west-doll,3,2,1.5,58.5,12,0,0,170.8567045,0,0,0
/en-ca/products/f302-160cm5ft2-34kg-a-cup-life-size-premium-flat-chest-stpe-sex-doll-in-stock-usa-wm-doll,3,3,1,57.666666666666664,13,0,0,60.53009333333333,0,0,0
/en-ca/products/f3270-153cm-5ft44kg-giuliana-g-cup-sexy-mature-woman-big-butt-sex-doll-yl-doll,3,3,1,1.3333333333333333,18,0,0,4.9564916666666665,1,0,0
/en-ca/products/f3443-153cm5ft-34kg-n-cup-real-silicone-mine-sex-doll-aibei-doll,3,2,1.5,51.5,13,0,0,76.2042045,0,0,0
/en-ca/products/f4037a-150cm-j-cup-christmas-large-breast-thick-ass-lightweight-tpe-ssbbw-sex-doll-doll-castle,3,3,1,23.333333333333332,15,0,0,27.07530733333333,0.3333333333333333,0,0
/en-ca/products/f4400-170cm5-6ft-41kg-h-cup-shemale-tpe-sex-doll丨wm-doll,3,3,1,43,12,0,0,48.31798,0,0,0
/en-ca/products/f4466-157cm5ft1-32kg-d-cup-medium-breast-tpe-sex-doll-aibei-doll,3,1,3,54,17,4,0,182.575317,0,2,0
/en-ca/products/f4535-150cm4ft9-25kg-akane-f-cup-silicone-animes-chorin-mini-hentai-sex-doll-irokebijin-doll,3,3,1,31,14,0,0,35.59975566666667,0,0,0
/en-ca/products/f4602-175cm60kg-femboy-real-life-gay-best-male-sex-doll-qita-doll,3,1,3,70,11,1,0,137.328216,0,1,0
/en-ca/products/f4759-175cm5ft9-69kg-x-cup-huge-breast-fat-ass-tpe-fat-ssbbw-sex-doll-castle-doll,3,1,3,1,13,0,0,2.210267,1,0,0
/en-ca/products/f4818-161cm-5ft346kg-m-cup-sexy-silicone-ros-bbw-sex-doll-doggystyle-hr-doll,3,3,1,38.666666666666664,12,0,0,42.95670033333334,0,0,0
/en-ca/products/f5042-170cm-5ft6-d-cup-asa-asian-silicone-sex-doll-jx-doll,3,3,1,0.3333333333333333,18,0,0,5.549041,1,0,0
/en-ca/products/f5449-150cm-5ft-27-5kg-silicone-anime-hentai-sex-dolls-elsa-babe,3,2,1.5,78,12,0,0,62.508592,0,0,0
/en-ca/products/f5598-150cm-5ft-27-5kg-life-size-anime-silicone-sex-doll-elsa-babe,3,3,1,34,15,2,0,37.783791,0,0,0
/en-ca/products/f5620-161cm-5ft4-57kg-j-cup-tpe-superfat-big-ass-best-bbw-sex-doll-6ye,3,1,3,36,10,0,0,38.771633,0,0,0
/en-ca/products/f5624-158cm-5ft2-41kg-p-cup-silicone-ros-bbw-huge-breast-sex-dolls-hr-doll,3,1,3,124,18,1,0,155.25089,0,0,0
/en-ca/products/f5709-158cm-5ft2-36kg-g-cup-silicone-sexual-male-best-shemale-sex-doll-castle-doll,3,3,1,12.666666666666666,13,0,0,16.276019,0,0,0
/en-ca/products/f5714k-t161cm5-3ft-34kg-kitty-g-c-cup-silicone-nerd-life-size-sex-doll-in-stock-se-doll,3,2,1.5,47,15,0,0,145.316728,0,0,0
/en-ca/products/f5795-159cm-5ft2-44kg-e-cup-tpe-asian-chinese-sex-doll-firefly-diary,3,1,3,82,16,1,0,48.4037995,0,0,0
/en-ca/products/f5808k-176cm-5ft3-41kg-e-cup-polly-silicone-realistic-sex-doll-top-cydoll,3,3,1,7.666666666666667,16,0,0,60.321249333333334,0.6666666666666666,0,0
/en-ca/products/f5936-155mcm5-1ft-38kg-2-2cf-e-cup-furry-sex-doll-in-purple-plush-cat-costume-realistic-silicone-anime-catgirl-doll-for-adults-bezlya-doll,3,3,1,7.333333333333333,16,1,0,12.866255,0,0,0
/en-ca/products/f5937-155mcm5-1ft-40kg-2-0-g-cup-asian-anime-silicone-head-chinese-sex-doll-bezlya-doll,3,2,1.5,59,13,0,0,61.8125535,0,0,0
/en-ca/products/f5957-170cm-5ft6-41kg-k-cup-93-tpe-huge-breast-sex-doll-sy-doll,3,3,1,81.33333333333333,15,0,0,100.01684766666666,0,0,0
/en-ca/products/f6137-160cm-5-2ft-36kg-c-cup-tpe-silicone-head-sex-doll-sy-doll,3,3,1,52.333333333333336,15,0,0,54.979335666666664,0,0,0
/en-ca/products/f6144-153cm-5ft-g-cup-huge-breast-realistic-bbw-tpe-sex-doll-sy-doll,3,3,1,27.333333333333332,13,1,0,29.404747,0,0,0
/en-ca/products/f6146-161cm5ft3-29kg-a-cup-flat-chested-silicone-sex-doll-irontech-doll,3,3,1,6,14,1,0,8.397868333333333,0,0,0
/en-ca/products/f6189-33kg-large-breasts-tpe-realistic-elf-anime-sex-doll-in-stock-us-rui-mei,3,2,1.5,14,12,0,0,26.288874,0,0,0
/en-ca/products/f6191-41kg-e-cup-monie-fantasy-cute-horse-face-anime-furry-sex-doll-climax-doll-pro,3,3,1,24,13,0,0,28.079046,0,0,0
/en-ca/products/f6209k-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-in-stock-usa-top-cydoll,3,3,1,8.666666666666666,10,0,0,104.935922,0,0,0
/en-ca/products/f6255k-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-with-ros-head-in-stock-usa-top-cydoll,3,1,3,2,10,0,0,410.120744,0,0,0
/en-ca/products/f6266-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-with-ros-head-top-cydoll,3,3,1,28.333333333333332,14,0,0,490.33348700000005,0,0,0
